cancellation_id,subscription_id,cancellation_date,cancellation_reason,voluntary_churn,save_offer_presented,save_offer_accepted
CAN004045,SUB0012331,2026-06-16,Competitor,1,1,0
CAN004046,SUB0012336,2025-08-14,Low Usage,1,0,0
CAN004047,SUB0012338,2025-12-21,Other,1,0,0
CAN004048,SUB0012340,2024-11-10,Payment Failure,0,0,0
CAN004049,SUB0012344,2026-06-15,Product Not Needed,1,1,0
CAN004050,SUB0012345,2024-08-26,Competitor,1,1,0
CAN004051,SUB0012346,2026-06-19,Product Not Needed,1,1,0
CAN004052,SUB0012347,2025-12-27,Competitor,1,0,0
CAN004053,SUB0012351,2025-04-11,Other,1,0,0
CAN004054,SUB0012351,2026-06-16,Too Expensive,1,1,0
CAN004055,SUB0012354,2026-05-25,Temporary Need Ended,1,1,0
CAN004056,SUB0012356,2026-06-17,Competitor,1,1,0
CAN004057,SUB0012357,2026-01-12,Temporary Need Ended,1,0,0
CAN004058,SUB0012358,2026-04-09,Too Expensive,1,0,0
CAN004059,SUB0012359,2025-11-15,Product Not Needed,1,1,0
CAN004060,SUB0012367,2026-05-28,Competitor,1,0,0
CAN004061,SUB0012374,2026-01-10,Other,1,1,0
CAN004062,SUB0012375,2025-06-25,Too Expensive,1,0,0
CAN004063,SUB0012376,2025-08-20,Product Not Needed,1,1,0
CAN004064,SUB0012379,2026-04-10,Too Expensive,1,1,0
CAN004065,SUB0012381,2026-03-19,Product Not Needed,1,1,0
CAN004066,SUB0012382,2025-06-25,Too Expensive,1,0,0
CAN004067,SUB0012385,2025-12-29,Temporary Need Ended,1,0,0
CAN004068,SUB0012387,2026-02-20,Too Expensive,1,1,0
CAN004069,SUB0012390,2024-10-25,Other,1,1,0
CAN004070,SUB0012391,2025-03-28,Product Not Needed,1,1,0
CAN004071,SUB0012393,2026-04-10,Payment Failure,0,0,0
CAN004072,SUB0012394,2025-10-18,Too Expensive,1,1,0
CAN004073,SUB0012395,2025-11-29,Poor Support Experience,1,0,0
CAN004074,SUB0012400,2025-12-13,Technical Problems,1,0,0
CAN004075,SUB0012403,2025-08-29,Too Expensive,1,1,0
CAN004076,SUB0012405,2026-03-11,Product Not Needed,1,0,0
CAN004077,SUB0012407,2025-09-25,Payment Failure,0,0,0
CAN004078,SUB0012421,2026-03-28,Too Expensive,1,1,0
CAN004079,SUB0012425,2025-01-27,Payment Failure,0,0,0
CAN004080,SUB0012428,2024-08-22,Product Not Needed,1,0,0
CAN004081,SUB0012432,2026-04-26,Payment Failure,0,0,0
CAN004082,SUB0012433,2024-12-26,Other,1,0,0
CAN004083,SUB0012434,2026-03-31,Product Not Needed,1,1,0
CAN004084,SUB0012439,2026-05-12,Product Usability,1,1,0
CAN004085,SUB0012441,2026-01-19,Temporary Need Ended,1,0,0
CAN004086,SUB0012443,2025-12-22,Too Expensive,1,0,0
CAN004087,SUB0012448,2025-10-11,Temporary Need Ended,1,1,0
CAN004088,SUB0012449,2025-08-20,Other,1,1,0
CAN004089,SUB0012454,2025-04-23,Product Not Needed,1,1,0
CAN004090,SUB0012457,2026-05-14,Temporary Need Ended,1,0,0
CAN004091,SUB0012461,2026-01-29,Competitor,1,1,0
CAN004092,SUB0012462,2025-10-27,Product Not Needed,1,1,0
CAN004093,SUB0012463,2024-08-22,Too Expensive,1,1,0
CAN004094,SUB0012467,2025-10-31,Low Usage,1,1,0
CAN004095,SUB0012469,2025-07-09,Competitor,1,0,0
CAN004096,SUB0012471,2026-01-14,Too Expensive,1,1,0
CAN004097,SUB0012472,2025-02-19,Too Expensive,1,1,0
CAN004098,SUB0012473,2026-06-27,Too Expensive,1,1,0
CAN004099,SUB0012475,2026-05-16,Payment Failure,0,0,0
CAN004100,SUB0012485,2026-06-16,Too Expensive,1,1,0
CAN004101,SUB0012486,2025-07-19,Too Expensive,1,1,0
CAN004102,SUB0012489,2025-08-22,Competitor,1,0,0
CAN004103,SUB0012491,2025-04-16,Too Expensive,1,0,0
CAN004104,SUB0012495,2024-07-12,Product Not Needed,1,1,0
CAN004105,SUB0012495,2025-03-27,Too Expensive,1,0,0
CAN004106,SUB0012505,2025-10-22,Temporary Need Ended,1,0,0
CAN004107,SUB0012507,2025-10-24,Temporary Need Ended,1,0,0
CAN004108,SUB0012512,2026-04-23,Too Expensive,1,0,0
CAN004109,SUB0012515,2026-03-24,Competitor,1,1,0
CAN004110,SUB0012519,2025-04-18,Too Expensive,1,1,0
CAN004111,SUB0012523,2025-04-17,Payment Failure,0,0,0
CAN004112,SUB0012525,2024-03-17,Low Usage,1,0,0
CAN004113,SUB0012529,2025-10-15,Other,1,0,0
CAN004114,SUB0012530,2025-03-15,Temporary Need Ended,1,1,0
CAN004115,SUB0012542,2026-02-16,Too Expensive,1,1,0
CAN004116,SUB0012544,2025-05-16,Temporary Need Ended,1,1,0
CAN004117,SUB0012558,2025-12-22,Product Not Needed,1,1,0
CAN004118,SUB0012559,2025-07-17,Too Expensive,1,0,0
CAN004119,SUB0012562,2025-11-17,Low Usage,1,1,0
CAN004120,SUB0012566,2025-10-31,Competitor,1,1,0
CAN004121,SUB0012574,2026-04-11,Other,1,1,0
CAN004122,SUB0012576,2024-08-31,Payment Failure,0,0,0
CAN004123,SUB0012576,2025-06-19,Payment Failure,0,0,0
CAN004124,SUB0012578,2024-12-30,Too Expensive,1,0,0
CAN004125,SUB0012579,2026-03-28,Competitor,1,1,0
CAN004126,SUB0012586,2026-02-19,Product Not Needed,1,1,0
CAN004127,SUB0012587,2025-07-12,Product Usability,1,1,0
CAN004128,SUB0012591,2024-12-18,Product Usability,1,1,0
CAN004129,SUB0012592,2025-05-20,Temporary Need Ended,1,1,0
CAN004130,SUB0012593,2026-02-09,Payment Failure,0,0,0
CAN004131,SUB0012595,2024-04-23,Temporary Need Ended,1,1,0
CAN004132,SUB0012595,2025-11-29,Too Expensive,1,0,0
CAN004133,SUB0012599,2025-04-29,Poor Support Experience,1,0,0
CAN004134,SUB0012600,2025-01-16,Too Expensive,1,1,0
CAN004135,SUB0012601,2026-03-13,Poor Support Experience,1,0,0
CAN004136,SUB0012603,2025-10-30,Too Expensive,1,1,0
CAN004137,SUB0012607,2025-02-26,Other,1,0,0
CAN004138,SUB0012609,2024-06-11,Competitor,1,1,0
CAN004139,SUB0012620,2025-11-24,Product Usability,1,0,0
CAN004140,SUB0012625,2026-02-18,Other,1,1,0
CAN004141,SUB0012628,2026-04-27,Payment Failure,0,0,0
CAN004142,SUB0012630,2026-04-19,Temporary Need Ended,1,0,0
CAN004143,SUB0012633,2025-10-31,Too Expensive,1,1,0
CAN004144,SUB0012636,2025-05-31,Product Not Needed,1,0,0
CAN004145,SUB0012643,2026-03-29,Too Expensive,1,0,0
CAN004146,SUB0012644,2026-04-24,Payment Failure,0,0,0
CAN004147,SUB0012649,2025-02-11,Product Not Needed,1,0,0
CAN004148,SUB0012649,2025-07-14,Temporary Need Ended,1,1,0
CAN004149,SUB0012650,2025-06-27,Payment Failure,0,0,0
CAN004150,SUB0012651,2026-02-21,Temporary Need Ended,1,1,0
CAN004151,SUB0012651,2026-03-28,Too Expensive,1,0,0
CAN004152,SUB0012654,2025-11-24,Temporary Need Ended,1,0,0
CAN004153,SUB0012656,2026-04-13,Other,1,1,0
CAN004154,SUB0012657,2025-03-14,Too Expensive,1,1,0
CAN004155,SUB0012659,2025-12-19,Product Not Needed,1,0,0
CAN004156,SUB0012662,2024-12-26,Temporary Need Ended,1,0,0
CAN004157,SUB0012667,2025-05-09,Product Not Needed,1,0,0
CAN004158,SUB0012676,2025-06-27,Competitor,1,0,0
CAN004159,SUB0012677,2024-05-30,Poor Support Experience,1,0,0
CAN004160,SUB0012679,2025-11-10,Payment Failure,0,0,0
CAN004161,SUB0012681,2026-03-11,Too Expensive,1,0,0
CAN004162,SUB0012682,2024-03-14,Low Usage,1,1,0
CAN004163,SUB0012694,2025-07-13,Temporary Need Ended,1,0,0
CAN004164,SUB0012694,2026-04-27,Other,1,1,0
CAN004165,SUB0012695,2025-03-31,Temporary Need Ended,1,1,0
CAN004166,SUB0012699,2025-08-24,Low Usage,1,1,0
CAN004167,SUB0012702,2026-04-16,Product Not Needed,1,1,0
CAN004168,SUB0012706,2026-04-17,Low Usage,1,0,0
CAN004169,SUB0012708,2026-04-22,Other,1,0,0
CAN004170,SUB0012709,2025-11-22,Product Not Needed,1,0,0
CAN004171,SUB0012710,2026-05-11,Too Expensive,1,1,0
CAN004172,SUB0012714,2025-03-31,Too Expensive,1,1,0
CAN004173,SUB0012716,2025-07-13,Product Not Needed,1,0,0
CAN004174,SUB0012718,2025-10-19,Product Not Needed,1,1,0
CAN004175,SUB0012719,2024-04-24,Too Expensive,1,1,0
CAN004176,SUB0012721,2025-04-18,Product Not Needed,1,0,0
CAN004177,SUB0012725,2025-05-09,Payment Failure,0,0,0
CAN004178,SUB0012726,2026-04-11,Product Not Needed,1,0,0
CAN004179,SUB0012727,2026-02-26,Product Not Needed,1,1,0
CAN004180,SUB0012730,2025-05-22,Other,1,0,0
CAN004181,SUB0012731,2026-03-15,Competitor,1,1,0
CAN004182,SUB0012732,2025-06-17,Payment Failure,0,0,0
CAN004183,SUB0012733,2025-02-18,Product Not Needed,1,0,0
CAN004184,SUB0012737,2025-07-28,Competitor,1,1,0
CAN004185,SUB0012738,2025-09-22,Temporary Need Ended,1,1,0
CAN004186,SUB0012739,2026-01-15,Product Not Needed,1,0,0
CAN004187,SUB0012746,2024-10-20,Payment Failure,0,0,0
CAN004188,SUB0012747,2026-06-12,Too Expensive,1,1,0
CAN004189,SUB0012749,2026-06-10,Temporary Need Ended,1,1,0
CAN004190,SUB0012753,2026-04-23,Temporary Need Ended,1,0,0
CAN004191,SUB0012755,2025-01-24,Too Expensive,1,1,0
CAN004192,SUB0012759,2025-08-21,Other,1,0,0
CAN004193,SUB0012763,2026-01-23,Other,1,1,0
CAN004194,SUB0012764,2026-02-09,Too Expensive,1,0,0
CAN004195,SUB0012765,2026-06-26,Low Usage,1,1,0
CAN004196,SUB0012768,2026-03-19,Product Not Needed,1,0,0
CAN004197,SUB0012770,2025-10-12,Product Usability,1,1,0
CAN004198,SUB0012772,2025-03-12,Low Usage,1,0,0
CAN004199,SUB0012773,2025-04-24,Competitor,1,0,0
CAN004200,SUB0012778,2025-06-13,Too Expensive,1,1,0
CAN004201,SUB0012779,2026-06-22,Payment Failure,0,0,0
CAN004202,SUB0012783,2025-01-13,Competitor,1,0,0
CAN004203,SUB0012784,2025-09-16,Product Usability,1,0,0
CAN004204,SUB0012785,2026-02-23,Product Not Needed,1,1,0
CAN004205,SUB0012792,2026-06-22,Product Not Needed,1,1,0
CAN004206,SUB0012794,2025-11-16,Product Not Needed,1,1,0
CAN004207,SUB0012795,2026-05-28,Too Expensive,1,0,0
CAN004208,SUB0012797,2025-01-11,Competitor,1,0,0
CAN004209,SUB0012799,2025-08-21,Low Usage,1,1,0
CAN004210,SUB0012803,2026-04-25,Product Not Needed,1,1,0
CAN004211,SUB0012806,2026-06-15,Product Not Needed,1,1,0
CAN004212,SUB0012811,2025-05-13,Too Expensive,1,0,0
CAN004213,SUB0012813,2024-08-22,Product Not Needed,1,1,0
CAN004214,SUB0012818,2024-09-25,Product Usability,1,1,0
CAN004215,SUB0012819,2026-03-15,Temporary Need Ended,1,1,0
CAN004216,SUB0012823,2025-12-12,Technical Problems,1,0,0
CAN004217,SUB0012824,2025-08-11,Competitor,1,1,0
CAN004218,SUB0012834,2026-05-11,Other,1,0,0
CAN004219,SUB0012840,2025-02-14,Product Not Needed,1,0,0
CAN004220,SUB0012840,2026-01-13,Too Expensive,1,1,0
CAN004221,SUB0012842,2024-09-25,Temporary Need Ended,1,0,0
CAN004222,SUB0012842,2025-05-16,Competitor,1,1,0
CAN004223,SUB0012842,2026-02-25,Competitor,1,1,0
CAN004224,SUB0012846,2025-09-29,Payment Failure,0,0,0
CAN004225,SUB0012857,2026-03-24,Temporary Need Ended,1,0,0
CAN004226,SUB0012858,2025-07-15,Product Usability,1,1,0
CAN004227,SUB0012869,2025-04-24,Too Expensive,1,1,0
CAN004228,SUB0012870,2026-03-27,Product Usability,1,1,0
CAN004229,SUB0012871,2025-08-14,Payment Failure,0,0,0
CAN004230,SUB0012872,2024-08-15,Payment Failure,0,0,0
CAN004231,SUB0012875,2026-06-17,Payment Failure,0,0,0
CAN004232,SUB0012879,2025-12-16,Low Usage,1,0,0
CAN004233,SUB0012880,2024-07-27,Low Usage,1,1,0
CAN004234,SUB0012882,2025-05-31,Competitor,1,1,0
CAN004235,SUB0012885,2025-12-20,Product Not Needed,1,1,0
CAN004236,SUB0012889,2026-01-10,Temporary Need Ended,1,1,0
CAN004237,SUB0012892,2025-06-14,Too Expensive,1,0,0
CAN004238,SUB0012892,2026-06-28,Low Usage,1,1,0
CAN004239,SUB0012894,2026-02-18,Product Not Needed,1,0,0
CAN004240,SUB0012895,2025-10-23,Low Usage,1,1,0
CAN004241,SUB0012896,2025-12-15,Product Not Needed,1,1,0
CAN004242,SUB0012898,2025-10-15,Product Usability,1,1,0
CAN004243,SUB0012900,2026-01-19,Product Not Needed,1,0,0
CAN004244,SUB0012903,2026-01-10,Too Expensive,1,0,0
CAN004245,SUB0012904,2026-04-14,Product Not Needed,1,0,0
CAN004246,SUB0012909,2025-10-13,Low Usage,1,1,0
CAN004247,SUB0012910,2025-11-26,Too Expensive,1,1,0
CAN004248,SUB0012911,2025-09-27,Product Not Needed,1,0,0
CAN004249,SUB0012917,2026-01-11,Too Expensive,1,0,0
CAN004250,SUB0012919,2025-06-12,Competitor,1,1,0
CAN004251,SUB0012920,2026-04-09,Temporary Need Ended,1,0,0
CAN004252,SUB0012921,2026-03-26,Product Not Needed,1,0,0
CAN004253,SUB0012926,2025-08-25,Competitor,1,0,0
CAN004254,SUB0012927,2025-06-23,Product Not Needed,1,0,0
CAN004255,SUB0012929,2026-06-22,Product Not Needed,1,0,0
CAN004256,SUB0012930,2025-12-19,Product Not Needed,1,0,0
CAN004257,SUB0012931,2025-02-15,Product Not Needed,1,0,0
CAN004258,SUB0012934,2026-03-19,Product Not Needed,1,1,0
CAN004259,SUB0012937,2026-03-29,Temporary Need Ended,1,1,0
CAN004260,SUB0012942,2026-05-18,Too Expensive,1,1,0
CAN004261,SUB0012943,2025-06-29,Payment Failure,0,0,0
CAN004262,SUB0012945,2026-02-12,Too Expensive,1,0,0
CAN004263,SUB0012947,2024-10-13,Product Not Needed,1,1,0
CAN004264,SUB0012948,2026-06-10,Temporary Need Ended,1,1,0
CAN004265,SUB0012951,2025-10-12,Other,1,0,0
CAN004266,SUB0012953,2026-03-19,Temporary Need Ended,1,1,0
CAN004267,SUB0012954,2025-06-26,Product Not Needed,1,1,0
CAN004268,SUB0012961,2025-05-26,Too Expensive,1,1,0
CAN004269,SUB0012962,2024-10-17,Too Expensive,1,1,0
CAN004270,SUB0012963,2026-05-25,Competitor,1,0,0
CAN004271,SUB0012965,2025-10-31,Too Expensive,1,1,0
CAN004272,SUB0012969,2025-11-20,Product Not Needed,1,1,0
CAN004273,SUB0012971,2025-02-26,Too Expensive,1,1,0
CAN004274,SUB0012978,2024-09-28,Too Expensive,1,1,0
CAN004275,SUB0012980,2026-05-17,Competitor,1,1,0
CAN004276,SUB0012983,2026-01-28,Temporary Need Ended,1,1,0
CAN004277,SUB0012985,2026-02-17,Product Not Needed,1,1,0
CAN004278,SUB0012990,2025-04-23,Competitor,1,0,0
CAN004279,SUB0012991,2025-03-19,Too Expensive,1,0,0
CAN004280,SUB0012997,2025-12-20,Product Not Needed,1,1,0
CAN004281,SUB0012998,2025-09-22,Payment Failure,0,0,0
CAN004282,SUB0013000,2026-03-20,Payment Failure,0,0,0
CAN004283,SUB0013004,2025-06-14,Temporary Need Ended,1,0,0
CAN004284,SUB0013006,2025-03-14,Too Expensive,1,0,0
CAN004285,SUB0013008,2024-08-27,Other,1,0,0
CAN004286,SUB0013012,2025-07-18,Payment Failure,0,0,0
CAN004287,SUB0013016,2026-05-15,Payment Failure,0,0,0
CAN004288,SUB0013017,2026-05-17,Temporary Need Ended,1,0,0
CAN004289,SUB0013018,2026-06-11,Product Not Needed,1,1,0
CAN004290,SUB0013019,2025-07-11,Product Not Needed,1,1,0
CAN004291,SUB0013020,2026-01-11,Product Not Needed,1,1,0
CAN004292,SUB0013021,2026-02-19,Temporary Need Ended,1,1,0
CAN004293,SUB0013026,2026-05-29,Product Not Needed,1,1,0
CAN004294,SUB0013028,2025-06-17,Product Not Needed,1,0,0
CAN004295,SUB0013028,2025-11-18,Product Not Needed,1,1,0
CAN004296,SUB0013028,2026-01-29,Technical Problems,1,0,0
CAN004297,SUB0013030,2026-01-14,Payment Failure,0,0,0
CAN004298,SUB0013031,2024-09-10,Competitor,1,1,0
CAN004299,SUB0013033,2026-01-31,Competitor,1,1,0
CAN004300,SUB0013034,2025-11-10,Low Usage,1,0,0
CAN004301,SUB0013035,2025-12-16,Competitor,1,0,0
CAN004302,SUB0013037,2025-08-12,Temporary Need Ended,1,0,0
CAN004303,SUB0013038,2026-02-20,Too Expensive,1,1,0
CAN004304,SUB0013042,2024-08-23,Temporary Need Ended,1,0,0
CAN004305,SUB0013043,2026-06-11,Payment Failure,0,0,0
CAN004306,SUB0013044,2025-10-10,Product Not Needed,1,0,0
CAN004307,SUB0013045,2024-02-10,Too Expensive,1,1,0
CAN004308,SUB0013046,2026-04-17,Other,1,1,0
CAN004309,SUB0013047,2025-07-29,Payment Failure,0,0,0
CAN004310,SUB0013048,2026-05-24,Competitor,1,0,0
CAN004311,SUB0013052,2026-02-25,Product Not Needed,1,1,0
CAN004312,SUB0013053,2025-05-12,Product Not Needed,1,0,0
CAN004313,SUB0013055,2025-05-19,Payment Failure,0,0,0
CAN004314,SUB0013057,2026-06-30,Product Not Needed,1,0,0
CAN004315,SUB0013059,2024-06-12,Payment Failure,0,0,0
CAN004316,SUB0013062,2025-09-22,Competitor,1,1,0
CAN004317,SUB0013065,2025-09-20,Too Expensive,1,0,0
CAN004318,SUB0013068,2025-06-25,Too Expensive,1,0,0
CAN004319,SUB0013070,2026-02-12,Product Not Needed,1,0,0
CAN004320,SUB0013073,2025-04-15,Competitor,1,0,0
CAN004321,SUB0013075,2025-07-22,Competitor,1,1,0
CAN004322,SUB0013077,2025-08-29,Product Not Needed,1,0,0
CAN004323,SUB0013078,2025-02-15,Payment Failure,0,0,0
CAN004324,SUB0013080,2025-08-25,Payment Failure,0,0,0
CAN004325,SUB0013081,2024-10-31,Product Not Needed,1,1,0
CAN004326,SUB0013088,2026-03-21,Too Expensive,1,0,0
CAN004327,SUB0013089,2026-03-20,Temporary Need Ended,1,1,0
CAN004328,SUB0013090,2026-02-23,Too Expensive,1,1,0
CAN004329,SUB0013091,2025-12-25,Low Usage,1,1,0
CAN004330,SUB0013092,2026-01-20,Payment Failure,0,0,0
CAN004331,SUB0013093,2025-06-29,Poor Support Experience,1,1,0
CAN004332,SUB0013099,2026-06-27,Product Not Needed,1,0,0
CAN004333,SUB0013102,2026-05-27,Too Expensive,1,1,0
CAN004334,SUB0013105,2026-04-27,Temporary Need Ended,1,1,0
CAN004335,SUB0013113,2026-01-29,Payment Failure,0,0,0
CAN004336,SUB0013115,2024-11-29,Too Expensive,1,0,0
CAN004337,SUB0013116,2026-01-22,Payment Failure,0,0,0
CAN004338,SUB0013117,2025-11-09,Product Not Needed,1,1,0
CAN004339,SUB0013120,2025-01-12,Product Not Needed,1,0,0
CAN004340,SUB0013123,2026-01-18,Too Expensive,1,1,0
CAN004341,SUB0013125,2026-02-15,Temporary Need Ended,1,1,0
CAN004342,SUB0013127,2026-03-09,Other,1,1,0
CAN004343,SUB0013128,2024-07-29,Other,1,0,0
CAN004344,SUB0013129,2025-12-23,Too Expensive,1,1,0
CAN004345,SUB0013136,2025-09-22,Product Usability,1,1,0
CAN004346,SUB0013139,2025-09-19,Temporary Need Ended,1,0,0
CAN004347,SUB0013148,2025-05-22,Low Usage,1,0,0
CAN004348,SUB0013149,2025-08-19,Temporary Need Ended,1,1,0
CAN004349,SUB0013151,2025-04-09,Temporary Need Ended,1,0,0
CAN004350,SUB0013156,2026-06-28,Too Expensive,1,0,0
CAN004351,SUB0013159,2025-09-25,Product Usability,1,1,0
CAN004352,SUB0013162,2025-12-28,Other,1,0,0
CAN004353,SUB0013166,2024-11-27,Product Not Needed,1,1,0
CAN004354,SUB0013167,2024-07-27,Other,1,0,0
CAN004355,SUB0013169,2026-02-09,Payment Failure,0,0,0
CAN004356,SUB0013171,2025-07-22,Low Usage,1,1,0
CAN004357,SUB0013173,2024-11-09,Temporary Need Ended,1,1,0
CAN004358,SUB0013178,2025-12-14,Too Expensive,1,0,0
CAN004359,SUB0013181,2025-03-13,Product Not Needed,1,1,0
CAN004360,SUB0013183,2026-02-15,Payment Failure,0,0,0
CAN004361,SUB0013184,2025-08-27,Low Usage,1,1,0
CAN004362,SUB0013185,2025-10-15,Too Expensive,1,0,0
CAN004363,SUB0013189,2026-01-26,Poor Support Experience,1,0,0
CAN004364,SUB0013190,2024-06-27,Competitor,1,0,0
CAN004365,SUB0013192,2026-06-19,Temporary Need Ended,1,1,0
CAN004366,SUB0013195,2024-11-16,Temporary Need Ended,1,1,0
CAN004367,SUB0013196,2024-12-24,Product Usability,1,0,0
CAN004368,SUB0013206,2026-03-16,Payment Failure,0,0,0
CAN004369,SUB0013207,2026-05-27,Competitor,1,1,0
CAN004370,SUB0013217,2025-12-27,Competitor,1,0,0
CAN004371,SUB0013220,2026-06-17,Low Usage,1,1,0
CAN004372,SUB0013224,2025-09-25,Other,1,1,0
CAN004373,SUB0013225,2026-06-21,Competitor,1,0,0
CAN004374,SUB0013227,2025-02-24,Payment Failure,0,0,0
CAN004375,SUB0013228,2026-06-22,Low Usage,1,0,0
CAN004376,SUB0013229,2025-05-30,Other,1,1,0
CAN004377,SUB0013236,2025-07-11,Product Not Needed,1,1,0
CAN004378,SUB0013237,2026-06-12,Product Not Needed,1,0,0
CAN004379,SUB0013240,2025-05-26,Too Expensive,1,0,0
CAN004380,SUB0013240,2026-06-20,Technical Problems,1,1,0
CAN004381,SUB0013241,2026-03-20,Temporary Need Ended,1,1,0
CAN004382,SUB0013248,2026-05-13,Competitor,1,1,0
CAN004383,SUB0013255,2025-07-24,Competitor,1,0,0
CAN004384,SUB0013256,2025-11-25,Competitor,1,1,0
CAN004385,SUB0013257,2025-06-28,Product Not Needed,1,0,0
CAN004386,SUB0013259,2025-06-26,Payment Failure,0,0,0
CAN004387,SUB0013262,2025-12-11,Product Not Needed,1,1,0
CAN004388,SUB0013263,2026-06-10,Product Not Needed,1,1,0
CAN004389,SUB0013274,2025-07-11,Product Not Needed,1,1,0
CAN004390,SUB0013278,2026-06-20,Product Not Needed,1,1,0
CAN004391,SUB0013279,2026-04-17,Product Not Needed,1,1,0
CAN004392,SUB0013288,2025-08-20,Payment Failure,0,0,0
CAN004393,SUB0013290,2025-01-23,Product Not Needed,1,1,0
CAN004394,SUB0013296,2025-05-17,Technical Problems,1,1,0
CAN004395,SUB0013300,2025-08-11,Low Usage,1,0,0
CAN004396,SUB0013303,2026-04-12,Too Expensive,1,1,0
CAN004397,SUB0013305,2025-12-16,Product Not Needed,1,1,0
CAN004398,SUB0013308,2026-03-16,Product Not Needed,1,0,0
CAN004399,SUB0013310,2026-02-19,Payment Failure,0,0,0
CAN004400,SUB0013311,2026-01-13,Too Expensive,1,0,0
CAN004401,SUB0013312,2025-12-29,Other,1,0,0
CAN004402,SUB0013314,2026-05-10,Too Expensive,1,1,0
CAN004403,SUB0013321,2025-07-22,Product Not Needed,1,1,0
CAN004404,SUB0013322,2025-04-20,Product Not Needed,1,0,0
CAN004405,SUB0013322,2026-05-10,Product Usability,1,0,0
CAN004406,SUB0013323,2026-04-16,Too Expensive,1,0,0
CAN004407,SUB0013324,2026-03-23,Temporary Need Ended,1,1,0
CAN004408,SUB0013328,2026-02-27,Payment Failure,0,0,0
CAN004409,SUB0013330,2026-06-11,Product Not Needed,1,1,0
CAN004410,SUB0013333,2025-06-30,Payment Failure,0,0,0
CAN004411,SUB0013337,2025-12-13,Product Not Needed,1,0,0
CAN004412,SUB0013338,2026-04-30,Product Not Needed,1,1,0
CAN004413,SUB0013340,2024-10-28,Competitor,1,0,0
CAN004414,SUB0013343,2024-10-15,Low Usage,1,1,0
CAN004415,SUB0013345,2025-09-13,Other,1,0,0
CAN004416,SUB0013346,2026-04-20,Payment Failure,0,0,0
CAN004417,SUB0013348,2025-05-15,Competitor,1,0,0
CAN004418,SUB0013357,2025-12-15,Product Not Needed,1,0,0
CAN004419,SUB0013364,2025-06-15,Low Usage,1,1,0
CAN004420,SUB0013367,2025-03-18,Other,1,1,0
CAN004421,SUB0013371,2025-08-17,Product Not Needed,1,1,0
CAN004422,SUB0013372,2025-10-10,Too Expensive,1,1,0
CAN004423,SUB0013379,2025-11-29,Too Expensive,1,1,0
CAN004424,SUB0013380,2025-10-23,Other,1,1,0
CAN004425,SUB0013389,2024-12-17,Product Usability,1,0,0
CAN004426,SUB0013391,2024-07-15,Product Not Needed,1,1,0
CAN004427,SUB0013395,2024-07-26,Payment Failure,0,0,0
CAN004428,SUB0013399,2026-04-21,Temporary Need Ended,1,1,0
CAN004429,SUB0013406,2025-05-09,Product Not Needed,1,1,0
CAN004430,SUB0013407,2025-01-30,Payment Failure,0,0,0
CAN004431,SUB0013409,2026-03-15,Too Expensive,1,0,0
CAN004432,SUB0013417,2024-07-09,Product Usability,1,0,0
CAN004433,SUB0013419,2026-01-27,Payment Failure,0,0,0
CAN004434,SUB0013424,2026-03-20,Competitor,1,1,0
CAN004435,SUB0013429,2024-06-28,Low Usage,1,0,0
CAN004436,SUB0013432,2024-03-09,Too Expensive,1,0,0
CAN004437,SUB0013433,2025-03-25,Competitor,1,1,0
CAN004438,SUB0013434,2026-02-22,Competitor,1,1,0
CAN004439,SUB0013437,2026-01-18,Too Expensive,1,1,0
CAN004440,SUB0013438,2025-09-11,Product Not Needed,1,1,0
CAN004441,SUB0013443,2026-02-25,Payment Failure,0,0,0
CAN004442,SUB0013446,2025-03-30,Temporary Need Ended,1,1,0
CAN004443,SUB0013451,2025-09-24,Product Not Needed,1,1,0
CAN002006,SUB0006196,2024-10-23,Product Not Needed,1,1,0
CAN003673,SUB0011257,2026-01-22,Product Not Needed,1,0,0
CAN004023,SUB0012255,2026-03-18,Product Not Needed,1,1,0
CAN002352,SUB0007268,2025-10-10,Product Not Needed,1,0,0
CAN002046,SUB0006352,2026-03-31,Payment Failure,0,0,0
CAN003542,SUB0010853,2024-10-28,Too Expensive,1,1,0
CAN000263,SUB0000759,2026-06-15,Too Expensive,1,1,0
CAN000230,SUB0000666,2025-07-12,Temporary Need Ended,1,1,0
CAN003616,SUB0011088,2025-06-16,Payment Failure,0,0,0
CAN002789,SUB0008635,2026-02-23,Too Expensive,1,0,0
CAN002952,SUB0009113,2026-05-18,Temporary Need Ended,1,1,0
CAN003812,SUB0011674,2025-12-09,Competitor,1,1,0
CAN002337,SUB0007220,2026-03-17,Temporary Need Ended,1,1,0
CAN001017,SUB0003112,2025-03-10,Temporary Need Ended,1,1,0
CAN002056,SUB0006377,2025-09-13,Product Not Needed,1,1,0
CAN003335,SUB0010288,2026-05-28,Other,1,1,0
CAN002716,SUB0008418,2025-04-10,Low Usage,1,1,0
CAN000963,SUB0002950,2026-03-16,Product Not Needed,1,1,0
CAN003610,SUB0011082,2026-03-28,Product Not Needed,1,1,0
CAN001329,SUB0004129,2025-04-20,Poor Support Experience,1,1,0
CAN002942,SUB0009095,2024-11-09,Product Usability,1,0,0
