contact_id,subscription_id,contact_date,channel,reason,resolved_first_contact,csat_score,refund_requested
CON00040180,SUB0013276,2024-12-05,Phone,Plan Change,1,5,0
CON00040181,SUB0013276,2025-03-07,Chat,Feature Request,0,3,0
CON00040182,SUB0013276,2025-11-18,Email,Billing Question,1,5,1
CON00040183,SUB0013276,2025-12-08,Web Form,Plan Change,0,3,0
CON00040184,SUB0013276,2025-12-08,Phone,Technical Issue,1,5,0
CON00040185,SUB0013276,2025-12-23,Email,Cancellation Inquiry,1,5,0
CON00040186,SUB0013276,2026-03-26,Phone,Cancellation Inquiry,1,4,0
CON00040187,SUB0013277,2026-03-22,Chat,Billing Question,1,5,0
CON00040188,SUB0013277,2026-03-24,Chat,Payment Issue,1,4,0
CON00040189,SUB0013277,2026-04-26,Phone,Payment Issue,1,5,0
CON00040190,SUB0013277,2026-04-17,Web Form,Payment Issue,1,4,0
CON00040191,SUB0013278,2025-09-05,Email,Product Usability,1,5,0
CON00040192,SUB0013278,2026-01-14,Chat,Account Access,1,5,0
CON00040193,SUB0013279,2026-01-08,Web Form,Cancellation Inquiry,1,5,0
CON00040194,SUB0013279,2026-02-24,Chat,Technical Issue,1,5,0
CON00040195,SUB0013279,2026-04-10,Email,Technical Issue,1,4,0
CON00040196,SUB0013280,2024-11-20,Chat,Payment Issue,1,5,0
CON00040197,SUB0013280,2024-12-24,Chat,Cancellation Inquiry,1,4,0
CON00040198,SUB0013280,2025-02-13,Phone,Feature Request,1,4,0
CON00040199,SUB0013280,2025-06-06,Phone,Technical Issue,0,4,0
CON00040200,SUB0013280,2026-05-26,Chat,Plan Change,1,4,0
CON00040201,SUB0013280,2026-06-22,Web Form,Technical Issue,1,3,0
CON00040202,SUB0013281,2024-11-01,Chat,Technical Issue,0,3,0
CON00040203,SUB0013281,2024-11-09,Web Form,Account Access,1,5,0
CON00040204,SUB0013281,2024-12-10,Chat,Account Access,1,4,0
CON00040205,SUB0013281,2025-01-27,Email,Billing Question,0,3,0
CON00040206,SUB0013281,2025-08-13,Chat,Cancellation Inquiry,1,4,0
CON00040207,SUB0013281,2026-03-05,Phone,Cancellation Inquiry,1,4,0
CON00040208,SUB0013282,2025-07-23,Chat,Plan Change,0,5,0
CON00040209,SUB0013282,2025-09-19,Phone,Account Access,1,5,0
CON00040210,SUB0013282,2025-11-09,Web Form,Feature Request,1,4,0
CON00040211,SUB0013282,2026-03-10,Email,Billing Question,1,5,0
CON00040212,SUB0013282,2026-06-03,Phone,Plan Change,1,4,0
CON00040213,SUB0013283,2026-04-14,Chat,Cancellation Inquiry,0,3,0
CON00040214,SUB0013283,2026-04-26,Chat,Account Access,0,3,0
CON00040215,SUB0013284,2026-05-07,Phone,Billing Question,1,5,1
CON00040216,SUB0013285,2025-01-07,Email,Feature Request,0,4,0
CON00040217,SUB0013285,2025-09-09,Web Form,Account Access,1,4,0
CON00040218,SUB0013285,2026-02-01,Chat,Payment Issue,1,4,0
CON00040219,SUB0013285,2026-02-03,Email,Plan Change,1,5,0
CON00040220,SUB0013285,2026-05-16,Web Form,Technical Issue,1,5,0
CON00040221,SUB0013286,2025-11-02,Web Form,Product Usability,1,5,0
CON00040222,SUB0013286,2026-06-20,Chat,Product Usability,0,4,0
CON00040223,SUB0013288,2025-08-05,Chat,Technical Issue,1,5,0
CON00040224,SUB0013288,2025-08-21,Phone,Payment Issue,1,4,0
CON00040225,SUB0013291,2024-05-09,Chat,Plan Change,1,5,0
CON00040226,SUB0013291,2024-07-22,Email,Feature Request,1,4,0
CON00040227,SUB0013291,2024-09-23,Chat,Account Access,1,5,0
CON00040228,SUB0013291,2025-04-01,Chat,Plan Change,1,5,0
CON00040229,SUB0013291,2025-04-06,Chat,Billing Question,1,5,0
CON00040230,SUB0013291,2025-06-13,Chat,Technical Issue,1,5,0
CON00040231,SUB0013291,2026-03-27,Email,Technical Issue,1,4,0
CON00040232,SUB0013292,2025-06-02,Chat,Cancellation Inquiry,1,5,0
CON00040233,SUB0013292,2026-01-12,Email,Plan Change,1,4,0
CON00040234,SUB0013292,2026-02-19,Chat,Billing Question,1,4,0
CON00040235,SUB0013292,2026-02-11,Phone,Billing Question,0,5,0
CON00040236,SUB0013292,2026-02-04,Chat,Feature Request,1,4,0
CON00040237,SUB0013292,2026-03-08,Email,Technical Issue,0,5,0
CON00040238,SUB0013293,2026-02-24,Web Form,Payment Issue,1,4,0
CON00040239,SUB0013293,2026-02-01,Email,Payment Issue,1,5,0
CON00040240,SUB0013293,2026-04-16,Chat,Billing Question,0,4,0
CON00040241,SUB0013294,2025-03-21,Phone,Technical Issue,1,5,0
CON00040242,SUB0013294,2025-06-19,Web Form,Feature Request,1,5,0
CON00040243,SUB0013294,2025-08-23,Web Form,Payment Issue,1,4,0
CON00040244,SUB0013294,2025-08-05,Phone,Technical Issue,1,5,0
CON00040245,SUB0013295,2025-09-14,Email,Feature Request,1,4,0
CON00040246,SUB0013295,2026-01-06,Email,Billing Question,1,5,1
CON00040247,SUB0013295,2026-05-06,Email,Cancellation Inquiry,1,4,0
CON00040248,SUB0013295,2026-05-04,Chat,Feature Request,0,5,0
CON00040249,SUB0013295,2026-05-27,Email,Technical Issue,0,5,0
CON00040250,SUB0013296,2024-05-08,Web Form,Account Access,0,3,0
CON00040251,SUB0013296,2025-02-02,Phone,Feature Request,1,4,0
CON00040252,SUB0013296,2025-03-10,Chat,Technical Issue,1,4,0
CON00040253,SUB0013296,2025-05-01,Web Form,Technical Issue,1,4,0
CON00040254,SUB0013296,2025-05-22,Chat,Billing Question,1,5,0
CON00040255,SUB0013297,2026-06-06,Chat,Technical Issue,1,5,0
CON00040256,SUB0013297,2026-06-08,Email,Technical Issue,1,4,0
CON00040257,SUB0013298,2024-07-03,Email,Plan Change,0,5,0
CON00040258,SUB0013298,2024-08-11,Phone,Product Usability,1,5,0
CON00040259,SUB0013298,2024-09-18,Chat,Billing Question,1,5,0
CON00040260,SUB0013298,2025-09-13,Chat,Account Access,1,5,0
CON00040261,SUB0013299,2025-10-15,Phone,Technical Issue,1,5,0
CON00040262,SUB0013300,2024-03-14,Phone,Feature Request,0,3,0
CON00040263,SUB0013300,2024-07-05,Phone,Account Access,0,4,0
CON00040264,SUB0013300,2024-10-01, Phone ,Feature Request,0,4,0
CON00040265,SUB0013300,2024-10-12,Chat,Plan Change,0,4,0
CON00040266,SUB0013300,2025-02-13,Chat,Feature Request,1,5,0
CON00040267,SUB0013301,2024-04-11,Phone,Plan Change,1,5,0
CON00040268,SUB0013301,2024-06-21,Email,Technical Issue,1,5,0
CON00040269,SUB0013301,2024-06-06,Email,Billing Question,1,4,0
CON00040270,SUB0013301,2024-09-02,Chat,Payment Issue,1,5,0
CON00040271,SUB0013301,2024-09-01,Email,Payment Issue,1,4,1
CON00040272,SUB0013301,2025-03-26,Email,Plan Change,0,4,0
CON00040273,SUB0013301,2025-05-15,Phone,Technical Issue,0,3,0
CON00040274,SUB0013301,2025-07-25,Chat,Feature Request,0,4,0
CON00040275,SUB0013301,2025-08-16,Email,Billing Question,1,4,0
CON00040276,SUB0013301,2025-12-02,Email,Feature Request,1,5,0
CON00040277,SUB0013301,2026-01-10,Phone,Technical Issue,1,4,0
CON00040278,SUB0013302,2026-03-17,Chat,Technical Issue,1,4,0
CON00040279,SUB0013302,2026-05-08,Web Form,Technical Issue,0,4,0
CON00040280,SUB0013303,2025-03-26,Email,Product Usability,0,5,0
CON00040281,SUB0013303,2025-08-03,Web Form,Technical Issue,0,4,0
CON00040282,SUB0013303,2025-08-13,Phone,Technical Issue,1,5,0
CON00040283,SUB0013303,2025-10-27,Chat,Technical Issue,1,5,0
CON00040284,SUB0013303,2025-10-16,Phone,Account Access,1,5,0
CON00040285,SUB0013303,2026-03-26,Chat,Account Access,1,5,0
CON00040286,SUB0013303,2026-03-18,Chat,Technical Issue,1,4,0
CON00040287,SUB0013303,2026-04-04,Phone,Billing Question,0,4,0
CON00040288,SUB0013305,2024-12-11,Phone,Cancellation Inquiry,0,3,0
CON00040289,SUB0013305,2025-12-02,Email,Product Usability,1,4,0
CON00040290,SUB0013305,2025-12-05,Web Form,Technical Issue,0,4,0
CON00040291,SUB0013306,2024-10-08,Chat,Cancellation Inquiry,0,4,0
CON00040292,SUB0013306,2025-07-03,Email,Feature Request,0,4,0
CON00040293,SUB0013306,2025-07-26,Chat,Account Access,0,4,0
CON00040294,SUB0013306,2026-01-23,Chat,Technical Issue,0,4,0
CON00040295,SUB0013307,2025-10-20,Chat,Technical Issue,0,4,0
CON00040296,SUB0013307,2026-02-09,Chat,Account Access,1,5,0
CON00040297,SUB0013307,2026-04-16,Chat,Billing Question,1,5,0
CON00040298,SUB0013307,2026-05-14,Phone,Technical Issue,0,3,0
CON00040299,SUB0013308,2025-03-02,Phone,Technical Issue,1,5,0
CON00040300,SUB0013308,2025-06-24,Phone,Cancellation Inquiry,1,5,0
CON00040301,SUB0013308,2025-10-01,Web Form,Plan Change,1,5,0
CON00040302,SUB0013308,2026-01-18,Web Form,Billing Question,1,4,0
CON00040303,SUB0013309,2025-06-24,Chat,Account Access,1,5,0
CON00040304,SUB0013309,2026-05-08,Chat,Feature Request,0,4,0
CON00040305,SUB0013310,2026-02-24,Email,Payment Issue,1,4,0
CON00040306,SUB0013311,2024-06-23,Chat,Technical Issue,1,5,0
CON00040307,SUB0013311,2024-06-10,Web Form,Billing Question,1,5,0
CON00040308,SUB0013311,2024-07-23,Phone,Plan Change,0,4,0
CON00040309,SUB0013311,2024-08-23,Phone,Technical Issue,1,5,0
CON00040310,SUB0013311,2025-04-05,Email,Payment Issue,0,3,0
CON00040311,SUB0013311,2025-06-25,Phone,Billing Question,0,4,0
CON00040312,SUB0013311,2025-07-19,Web Form,Billing Question,1,5,0
CON00040313,SUB0013311,2026-06-08,Phone,Billing Question,1,5,0
CON00040314,SUB0013314,2026-01-21,Phone,Plan Change,1,4,0
CON00040315,SUB0013315,2026-02-13,Web Form,Billing Question,0,4,0
CON00040316,SUB0013316,2025-02-16,Chat,Cancellation Inquiry,1,3,0
CON00040317,SUB0013316,2025-10-20,Email,Account Access,1,5,0
CON00040318,SUB0013316,2025-10-13,Web Form,Plan Change,0,4,0
CON00040319,SUB0013316,2025-11-10,Phone,Product Usability,0,4,0
CON00040320,SUB0013316,2025-12-27,Chat,Feature Request,1,4,0
CON00040321,SUB0013316,2026-02-21,Email,Account Access,0,5,0
CON00040322,SUB0013316,2026-06-02,Web Form,Account Access,1,5,0
CON00040323,SUB0013317,2025-06-20,Phone,Feature Request,1,5,0
CON00040324,SUB0013317,2025-08-04,Email,Account Access,0,4,0
CON00040325,SUB0013317,2025-09-11,Phone,Feature Request,0,4,0
CON00040326,SUB0013317,2025-11-06,Phone,Plan Change,1,4,0
CON00040327,SUB0013317,2026-04-12,Chat,Plan Change,1,5,0
CON00040328,SUB0013317,2026-05-07,Chat,Billing Question,1,4,0
CON00040329,SUB0013317,2026-05-07,Chat,Billing Question,1,5,0
CON00040330,SUB0013318,2025-09-20,Phone,Billing Question,0,4,0
CON00040331,SUB0013318,2025-10-14,Phone,Cancellation Inquiry,1,4,0
CON00040332,SUB0013318,2026-04-10,Email,Technical Issue,0,4,0
CON00040333,SUB0013319,2024-08-17,Email,Technical Issue,0,4,0
CON00040334,SUB0013319,2025-03-13,Email,Cancellation Inquiry,1,4,0
CON00040335,SUB0013319,2025-05-16,Phone,Account Access,1,5,0
CON00040336,SUB0013319,2025-11-26,Email,Cancellation Inquiry,0,4,0
CON00040337,SUB0013319,2026-04-27,Chat,Account Access,1,4,0
CON00040338,SUB0013320,2026-03-02,Chat,Feature Request,1,5,0
CON00040339,SUB0013320,2026-03-26,Chat,Plan Change,1,4,0
CON00040340,SUB0013321,2024-12-01,Chat,Billing Question,1,5,0
CON00040341,SUB0013321,2025-06-06,Email,Technical Issue,1,5,0
CON00040342,SUB0013322,2025-04-23,Email,Billing Question,0,4,0
CON00040343,SUB0013322,2025-08-22,Phone,Technical Issue,0,4,0
CON00040344,SUB0013322,2026-04-22,Phone,Plan Change,1,3,0
CON00040345,SUB0013322,2026-05-16,Phone,Cancellation Inquiry,0,3,0
CON00040346,SUB0013322,2026-05-08,Chat,Billing Question,1,5,0
CON00040347,SUB0013323,2024-09-14,Email,Plan Change,1,5,0
CON00040348,SUB0013323,2024-10-03,Email,Plan Change,0,4,0
CON00040349,SUB0013323,2024-12-15,Email,Technical Issue,0,5,0
CON00040350,SUB0013323,2025-01-04,Phone,Plan Change,1,4,0
CON00040351,SUB0013323,2025-01-09,Chat,Technical Issue,1,5,0
CON00040352,SUB0013323,2025-02-05,Phone,Cancellation Inquiry,1,4,0
CON00040353,SUB0013323,2026-04-24,Email,Feature Request,1,4,0
CON00040354,SUB0013324,2025-12-22,Email,Account Access,1,5,0
CON00040355,SUB0013324,2026-03-26,Email,Account Access,0,4,0
CON00040356,SUB0013325,2024-07-08,Phone,Billing Question,1,5,0
CON00040357,SUB0013325,2024-07-24,Chat,Payment Issue,0,5,1
CON00040358,SUB0013325,2024-09-22,Email,Billing Question,1,5,0
CON00040359,SUB0013325,2025-03-25,Phone,Plan Change,1,5,0
CON00040360,SUB0013326,2025-11-07,Chat,Technical Issue,0,4,0
CON00040361,SUB0013326,2025-12-12,Email,Technical Issue,0,3,0
CON00040362,SUB0013329,2026-03-14,Web Form,Technical Issue,1,5,0
CON00040363,SUB0013329,2026-03-12,Phone,Cancellation Inquiry,1,4,0
CON00040364,SUB0013329,2026-06-03,Chat,Billing Question,1,5,0
CON00040365,SUB0013330,2026-03-21,Chat,Account Access,1,5,0
CON00040366,SUB0013331,2026-01-22,Web Form,Cancellation Inquiry,1,3,0
CON00040367,SUB0013332,2025-02-04,Web Form,Feature Request,1,4,0
CON00040368,SUB0013332,2025-10-11,Email,Technical Issue,1,5,0
CON00040369,SUB0013332,2026-03-10,Email,Technical Issue,0,3,0
CON00040370,SUB0013334,2025-07-13,Chat,Feature Request,1,5,0
CON00040371,SUB0013334,2025-11-06,Email,Account Access,0,4,0
CON00040372,SUB0013334,2026-02-05,Email,Account Access,1,5,0
CON00040373,SUB0013334,2026-02-22,Phone,Account Access,1,5,0
CON00040374,SUB0013335,2025-08-07,Chat,Technical Issue,0,4,0
CON00040375,SUB0013335,2026-04-26,Chat,Plan Change,1,4,0
CON00040376,SUB0013335,2026-04-01,Chat,Technical Issue,1,4,0
CON00040377,SUB0013336,2025-06-09,Phone,Billing Question,1,4,0
CON00040378,SUB0013336,2026-01-01,Phone,Plan Change,0,4,0
CON00040379,SUB0013336,2026-04-27,Email,Feature Request,1,5,0
CON00040380,SUB0013336,2026-05-07,Chat,Billing Question,1,4,0
CON00040381,SUB0013337,2025-06-13,Phone,Plan Change,1,4,0
CON00040382,SUB0013337,2025-10-27,Chat,Cancellation Inquiry,1,4,0
CON00040383,SUB0013338,2024-12-12,Chat,Cancellation Inquiry,1,4,0
CON00040384,SUB0013338,2025-08-21,Web Form,Cancellation Inquiry,0,4,0
CON00040385,SUB0013338,2025-10-14,Chat,Technical Issue,1,5,0
CON00040386,SUB0013338,2026-02-13,Phone,Account Access,1,5,0
CON00040387,SUB0013339,2025-05-22,Phone,Account Access,1,4,0
CON00040388,SUB0013339,2025-06-26,Chat,Billing Question,1,5,0
CON00040389,SUB0013339,2025-06-06,Phone,Technical Issue,0,4,0
CON00040390,SUB0013339,2025-06-07,Phone,Product Usability,1,5,0
CON00040391,SUB0013339,2025-08-01,Email,Technical Issue,0,4,0
CON00040392,SUB0013339,2025-08-27,Chat,Billing Question,0,5,0
CON00040393,SUB0013339,2026-01-16,Chat,Plan Change,0,3,0
CON00040394,SUB0013339,2026-02-17,Web Form,Feature Request,0,5,0
CON00040395,SUB0013341,2026-03-24,Web Form,Feature Request,0,4,0
CON00040396,SUB0013342,2024-10-26,Phone,Technical Issue,1,4,0
CON00040397,SUB0013342,2025-04-01,Phone,Account Access,0,4,0
CON00040398,SUB0013342,2025-07-26,Chat,Feature Request,1,5,0
CON00040399,SUB0013342,2025-07-26,Chat,Account Access,1,5,0
CON00040400,SUB0013342,2025-11-09,Phone,Account Access,1,4,0
CON00040401,SUB0013342,2025-12-22,Phone,Billing Question,1,5,1
CON00040402,SUB0013342,2026-03-05,Email,Account Access,1,5,0
CON00040403,SUB0013342,2026-06-06,Web Form,Account Access,1,5,0
CON00040404,SUB0013344,2024-09-15,Web Form,Account Access,1,4,0
CON00040405,SUB0013344,2024-12-23,Email,Cancellation Inquiry,1,5,0
CON00040406,SUB0013344,2025-03-08,Email,Product Usability,1,5,0
CON00040407,SUB0013344,2025-08-04,Chat,Billing Question,0,3,0
CON00040408,SUB0013344,2025-11-21,Chat,Technical Issue,1,5,0
CON00040409,SUB0013345,2025-07-17,Email,Technical Issue,0,3,0
CON00040410,SUB0013346,2026-04-10,Chat,Payment Issue,1,5,1
CON00040411,SUB0013347,2026-05-03,Email,Technical Issue,1,5,0
CON00040412,SUB0013348,2024-08-15,Email,Billing Question,0,4,0
CON00040413,SUB0013348,2024-12-15,Chat,Technical Issue,0,4,0
CON00040414,SUB0013348,2025-01-06,Chat,Billing Question,1,5,0
CON00040415,SUB0013348,2025-02-05,Phone,Plan Change,1,5,0
CON00040416,SUB0013348,2025-05-24,Web Form,Technical Issue,1,4,0
CON00040417,SUB0013349,2025-03-27,Phone,Technical Issue,1,4,0
CON00040418,SUB0013350,2025-02-25,Email,Feature Request,1,3,0
CON00040419,SUB0013350,2025-09-01,Web Form,Technical Issue,0,5,0
CON00040420,SUB0013350,2025-09-21,Email,Cancellation Inquiry,0,3,0
CON00040421,SUB0013350,2026-06-19,Email,Technical Issue,1,5,0
CON00040422,SUB0013351,2025-12-04,Email,Account Access,1,5,0
CON00040423,SUB0013351,2026-02-22,Web Form,Plan Change,1,5,0
CON00040424,SUB0013351,2026-02-12,Web Form,Plan Change,1,5,0
CON00040425,SUB0013351,2026-03-17,Phone,Cancellation Inquiry,0,3,0
CON00040426,SUB0013351,2026-03-10,Phone,Cancellation Inquiry,0,3,0
CON00040427,SUB0013351,2026-05-06,Email,Feature Request,1,5,0
CON00040428,SUB0013352,2025-07-03,Email,Technical Issue,1,5,0
CON00040429,SUB0013352,2025-08-22,Chat,Technical Issue,1,5,0
CON00040430,SUB0013352,2025-09-02,Phone,Technical Issue,0,4,0
CON00040431,SUB0013352,2026-03-03,Chat,Plan Change,1,4,0
CON00040432,SUB0013352,2026-04-22,Chat,Plan Change,1,5,0
CON00040433,SUB0013353,2026-02-11,Phone,Payment Issue,1,4,0
CON00040434,SUB0013353,2026-03-27,Phone,Billing Question,1,5,0
CON00040435,SUB0013353,2026-03-21,Chat,Feature Request,1,5,0
CON00040436,SUB0013353,2026-04-03,Email,Technical Issue,1,5,0
CON00040437,SUB0013353,2026-05-07,Phone,Feature Request,1,5,0
CON00040438,SUB0013355,2025-09-15,Phone,Technical Issue,0,3,0
CON00040439,SUB0013355,2025-10-25,Email,Account Access,1,5,0
CON00040440,SUB0013355,2025-12-18,Email,Payment Issue,1,5,0
CON00040441,SUB0013355,2026-06-07,Web Form,Plan Change,1,5,0
CON00040442,SUB0013356,2026-05-21,Email,Technical Issue,1,5,0
CON00040443,SUB0013356,2026-06-18,Phone,Account Access,1,5,0
CON00040444,SUB0013357,2025-01-07,Chat,Plan Change,1,4,0
CON00040445,SUB0013357,2025-11-19,Phone,Technical Issue,0,3,0
CON00040446,SUB0013358,2025-12-16,chat,Technical Issue,0,3,0
CON00040447,SUB0013358,2026-06-09,Phone,Cancellation Inquiry,0,3,0
CON00040448,SUB0013360,2026-03-24,Phone,Plan Change,1,5,0
CON00040449,SUB0013360,2026-04-02,Email,Account Access,0,4,0
CON00040450,SUB0013360,2026-05-07,Chat,Plan Change,0,4,0
CON00040451,SUB0013361,2025-02-06,Phone,Plan Change,1,5,0
CON00040452,SUB0013361,2025-04-11,Email,Billing Question,1,5,0
CON00040453,SUB0013361,2025-05-24,Chat,Cancellation Inquiry,1,4,0
CON00040454,SUB0013361,2025-06-06,Web Form,Account Access,1,5,0
CON00040455,SUB0013361,2025-09-23,Web Form,Technical Issue,1,5,0
CON00040456,SUB0013361,2025-11-06,Email,Plan Change,0,4,0
CON00040457,SUB0013361,2026-01-25,Phone,Plan Change,1,5,0
CON00040458,SUB0013361,2026-02-14,Email,Technical Issue,1,4,0
CON00040459,SUB0013361,2026-03-12,Phone,Cancellation Inquiry,0,3,0
CON00040460,SUB0013361,2026-03-11,Email,Technical Issue,1,5,0
CON00040461,SUB0013361,2026-06-08,Chat,Technical Issue,0,5,0
CON00040462,SUB0013362,2025-10-25,Chat,Technical Issue,1,5,0
CON00040463,SUB0013362,2026-02-08,Chat,Feature Request,1,5,0
CON00040464,SUB0013362,2026-03-13,Web Form,Cancellation Inquiry,0,3,0
CON00040465,SUB0013362,2026-03-21,Chat,Feature Request,1,5,0
CON00040466,SUB0013364,2024-04-22,Email,Billing Question,1,5,0
CON00040467,SUB0013364,2024-07-17,Chat,Technical Issue,0,4,0
CON00040468,SUB0013364,2024-08-10,Phone,Feature Request,0,3,0
CON00040469,SUB0013364,2024-08-16,Phone,Account Access,1,4,0
CON00040470,SUB0013364,2025-01-07,Web Form,Product Usability,1,4,0
CON00040471,SUB0013364,2025-03-21,Email,Technical Issue,0,4,0
CON00040472,SUB0013364,2025-04-17,Email,Technical Issue,1,5,0
CON00040473,SUB0013364,2025-05-05, Web Form ,Cancellation Inquiry,1,4,0
CON00040474,SUB0013364,2025-06-24,web form,Plan Change,0,4,0
CON00040475,SUB0013364,2025-06-06,chat,Feature Request,0,3,0
CON00040476,SUB0013365,2026-03-18,Phone,Plan Change,0,4,0
CON00040477,SUB0013367,2024-05-08,Web Form,Plan Change,1,4,0
CON00040478,SUB0013368,2025-09-01,Email,Technical Issue,1,5,0
CON00040479,SUB0013369,2026-05-09,Phone,Feature Request,0,4,0
CON00040480,SUB0013370,2025-10-04,Email,Feature Request,1,5,0
CON00040481,SUB0013370,2026-03-21,Email,Technical Issue,1,5,0
CON00040482,SUB0013370,2026-06-18,Phone,Plan Change,1,5,0
CON00040483,SUB0013371,2024-08-20,Phone,Feature Request,1,5,0
CON00040484,SUB0013371,2025-03-02,Phone,Product Usability,0,3,0
CON00040485,SUB0013371,2025-08-07,Phone,Feature Request,1,5,0
CON00040486,SUB0013371,2025-08-24,Email,Feature Request,1,5,0
CON00040487,SUB0013372,2024-04-13,Email,Plan Change,1,5,0
CON00040488,SUB0013372,2024-09-13,Chat,Account Access,1,5,0
CON00040489,SUB0013372,2024-10-24,Email,Cancellation Inquiry,1,5,0
CON00040490,SUB0013372,2024-11-07,Chat,Account Access,1,5,0
CON00040491,SUB0013372,2025-04-09,Email,Plan Change,1,4,0
CON00040492,SUB0013372,2025-10-08,Chat,Billing Question,1,5,0
CON00040493,SUB0013373,2024-08-24,Email,Cancellation Inquiry,1,5,0
CON00040494,SUB0013373,2025-04-19,Chat,Payment Issue,1,5,0
CON00040495,SUB0013373,2025-07-07,Chat,Technical Issue,0,4,0
CON00040496,SUB0013373,2026-04-23,Phone,Billing Question,1,4,1
CON00040497,SUB0013374,2025-04-07,web form,Product Usability,1,4,0
CON00040498,SUB0013374,2025-06-02,Phone,Plan Change,1,5,0
CON00040499,SUB0013374,2025-08-25,Email,Feature Request,1,4,0
CON00040500,SUB0013374,2025-11-02,Chat,Billing Question,1,5,1
CON00040501,SUB0013374,2026-05-26,Email,Technical Issue,1,4,0
CON00040502,SUB0013375,2025-06-12,Email,Feature Request,1,5,0
CON00040503,SUB0013375,2025-12-12,Chat,Product Usability,0,4,0
CON00040504,SUB0013376,2026-03-15,Email,Billing Question,0,4,0
CON00040505,SUB0013376,2026-03-10,Email,Plan Change,1,5,0
CON00040506,SUB0013377,2025-01-16,Phone,Billing Question,1,5,0
CON00040507,SUB0013377,2025-03-18,Email,Account Access,0,3,0
CON00040508,SUB0013377,2025-07-27,Phone,Account Access,1,4,0
CON00040509,SUB0013377,2025-09-23,Chat,Billing Question,1,5,0
CON00040510,SUB0013377,2025-09-06,Web Form,Product Usability,0,4,0
CON00040511,SUB0013377,2025-10-21,Chat,Feature Request,1,4,0
CON00040512,SUB0013377,2025-11-13,Email,Plan Change,1,5,0
CON00040513,SUB0013377,2026-04-22,Email,Cancellation Inquiry,1,4,0
CON00040514,SUB0013377,2026-05-01,Phone,Feature Request,1,5,0
CON00040515,SUB0013378,2025-02-17,Chat,Technical Issue,0,4,0
CON00040516,SUB0013378,2026-03-06,Email,Technical Issue,0,4,0
CON00040517,SUB0013379,2024-10-09, Phone ,Account Access,1,5,0
CON00040518,SUB0013379,2024-12-02,Chat,Billing Question,0,4,0
CON00040519,SUB0013379,2025-04-01,Chat,Feature Request,1,5,0
CON00040520,SUB0013379,2025-07-05,Chat,Billing Question,1,5,0
CON00040521,SUB0013379,2025-07-05,Email,Plan Change,1,4,0
CON00040522,SUB0013379,2025-09-23,Chat,Billing Question,1,5,0
CON00040523,SUB0013379,2025-11-25,Phone,Technical Issue,0,3,0
CON00040524,SUB0013380,2024-04-02,Chat,Plan Change,1,4,0
CON00040525,SUB0013380,2024-06-25,Phone,Feature Request,1,5,0
