customer_id,signup_date,country,customer_segment,acquisition_channel,age_group
CUST009797,2024-04-03,US,Consumer,Organic Search,55+
CUST009798,2025-12-10,CA,Premium Consumer,Direct,35-44
CUST009799,2026-03-27,CR,Consumer,Organic Search,55+
CUST009800,2024-07-25,CA,Consumer,Direct,35-44
CUST009801,2024-09-27,US,Consumer,Organic Search,25-34
CUST009802,2025-09-08,MX,Consumer,Affiliate,18-24
CUST009803,2025-03-07,US,Small Business,Referral,35-44
CUST009804,2024-09-01,CA,Premium Consumer,Organic Search,35-44
CUST009805,2026-01-03,US,Consumer,Direct,45-54
CUST009806,2025-05-25,GB,Consumer,Referral,35-44
CUST009807,2025-12-14,CA,Consumer,Direct,45-54
CUST009808,2025-06-15,CR,Consumer,Organic Search,55+
CUST009809,2025-06-19,US,Consumer,Paid Social,25-34
CUST009810,2026-02-18,BR,Consumer,Organic Search,25-34
CUST009811,2026-03-03,US,Premium Consumer,Organic Search,35-44
CUST009812,2024-11-24,CA,Consumer,Referral,35-44
CUST009813,2024-10-19,CA,Small Business,Referral,25-34
CUST009814,2024-04-14,CA,Consumer,Organic Search,45-54
CUST009815,2024-11-10,US,Small Business,Referral,25-34
CUST009816,2025-07-24,CA,Small Business,Paid Social,35-44
CUST009817,2024-06-05,CA,Premium Consumer,Direct,45-54
CUST009818,2025-02-10,GB,Premium Consumer,Referral,55+
CUST009819,2025-02-28,US,Consumer,Referral,35-44
CUST009820,2024-06-09,CR,Consumer,Affiliate,25-34
CUST009821,2024-01-27,GB,Consumer,Affiliate,18-24
CUST009822,2025-05-11,MX,Premium Consumer,Organic Search,35-44
CUST009823,2024-02-13,CR,Consumer,Referral,25-34
CUST009824,2024-09-29,US,Premium Consumer,Organic Search,25-34
CUST009825,2024-05-19,US,Consumer,Direct,18-24
CUST009826,2025-09-06,CR,Consumer,Organic Search,45-54
CUST009827,2025-03-02,CR,Consumer,Referral,35-44
CUST009828,2026-01-04,US,Consumer,Direct,55+
CUST009829,2026-03-02,CA,Consumer,Paid Social,45-54
CUST009830,2025-09-30,CA,Consumer,Organic Search,55+
CUST009831,2025-10-07,US,Consumer,Paid Social,35-44
CUST009832,2025-01-31,CR,Consumer,Organic Search,25-34
CUST009833,2025-07-13,MX,Small Business,Affiliate,35-44
CUST009834,2024-04-09,CA,Small Business,Referral,35-44
CUST009835,2024-12-30,CA,Consumer,Paid Social,25-34
CUST009836,2025-03-14,GB,Consumer,Referral,18-24
CUST009837,2024-07-05,MX,Consumer,Direct,55+
CUST009838,2024-10-02,US,Consumer,Organic Search,25-34
CUST009839,2024-12-31,CA,Consumer,Direct,25-34
CUST009840,2025-11-04,US,Small Business,Partner,35-44
CUST009841,2024-04-05,GB,Consumer,Affiliate,18-24
CUST009842,2024-07-31,US,Consumer,Organic Search,18-24
CUST009843,2024-12-02,MX,Consumer,Referral,25-34
CUST009844,2024-05-06,CR,Consumer,Affiliate,45-54
CUST009845,2025-09-28,CR,Consumer,Affiliate,45-54
CUST009846,2024-02-13,GB,Small Business,Paid Social,18-24
CUST009847,2024-12-22,BR,Consumer,Referral,55+
CUST009848,2025-12-03,MX,Small Business,Referral,25-34
CUST009849,2024-05-17,MX,Premium Consumer,Referral,35-44
CUST009850,2025-05-27,US,Consumer,Paid Social,35-44
CUST009851,2025-11-02,CR,Small Business,Organic Search,55+
CUST009852,2025-08-20,CR,Small Business,Organic Search,25-34
CUST009853,2025-06-29,CA,Consumer,Referral,45-54
CUST009854,2025-03-16,CR,Consumer,Paid Social,25-34
CUST009855,2026-01-05,BR,Premium Consumer,Organic Search,25-34
CUST009856,2024-06-02,US,Consumer,Paid Social,25-34
CUST009857,2024-09-30,BR,Consumer,Affiliate,25-34
CUST009858,2024-10-18,US,Consumer,Organic Search,25-34
CUST009859,2024-02-10,US,Consumer,Paid Social,55+
CUST009860,2024-02-13,CA,Consumer,Referral,35-44
CUST009861,2025-01-16,US,Premium Consumer,Partner,35-44
CUST009862,2025-12-06,BR,Consumer,Direct,55+
CUST009863,2024-12-18,MX,Consumer,Referral,25-34
CUST009864,2025-06-30,US,Small Business,Organic Search,35-44
CUST009865,2024-06-14,CR,Small Business,Organic Search,18-24
CUST009866,2025-05-04,CA,Small Business,Direct,55+
CUST009867,2026-03-06,GB,Premium Consumer,Organic Search,18-24
CUST009868,2025-03-03,CR,Premium Consumer,Direct,45-54
CUST009869,2025-05-17,US,Consumer,Direct,35-44
CUST009870,2024-12-25,US,Premium Consumer,Referral,25-34
CUST009871,2025-07-07,GB,Consumer,Affiliate,45-54
CUST009872,2025-09-29,US,Consumer,Organic Search,25-34
CUST009873,2024-10-23,MX,Premium Consumer,Affiliate,25-34
CUST009874,2024-10-05,US,Consumer,Referral,35-44
CUST009875,2024-05-14,CR,Consumer,Referral,55+
CUST009876,2024-05-06,US,Consumer,Referral,55+
CUST009877,2024-08-13,US,Premium Consumer,Direct,45-54
CUST009878,2025-03-07,GB,Consumer,Organic Search,45-54
CUST009879,2024-08-12,CA,Consumer,Paid Social,25-34
CUST009880,2024-05-04,CA,Small Business,Affiliate,45-54
CUST009881,2024-04-25,US,Consumer,Paid Social,45-54
CUST009882,2024-12-12,US,Consumer,Affiliate,35-44
CUST009883,2024-05-16,US,Consumer,Referral,35-44
CUST009884,2025-10-06,US,Consumer,Referral,45-54
CUST009885,2024-03-20,BR,Small Business,Paid Social,25-34
CUST009886,2024-08-03,MX,Consumer,Direct,35-44
CUST009887,2024-05-06,MX,Small Business,Organic Search,55+
CUST009888,2025-11-27,MX,Consumer,Paid Social,25-34
CUST009889,2025-01-26,US,Premium Consumer,Direct,45-54
CUST009890,2024-01-12,US,Consumer,Affiliate,18-24
CUST009891,2025-02-20,MX,Consumer,Referral,25-34
CUST009892,2026-03-23,US,Premium Consumer,Direct,25-34
CUST009893,2024-12-10,CR,Consumer,Paid Social,25-34
CUST009894,2024-06-20,MX,Consumer,Referral,35-44
CUST009895,2024-10-20,US,Premium Consumer,Paid Social,35-44
CUST009896,2025-12-30,US,Consumer,Organic Search,25-34
CUST009897,2025-07-16,CA,Consumer,Direct,18-24
CUST009898,2025-07-21,US,Consumer,Partner,35-44
CUST009899,2024-10-23,GB,Consumer,Referral,45-54
CUST009900,2025-03-04,US,Small Business,Affiliate,18-24
CUST009901,2024-01-16,US,Consumer,Referral,25-34
CUST009902,2025-03-20,CR,Consumer,Direct,25-34
CUST009903,2025-07-19,MX,Consumer,Referral,35-44
CUST009904,2025-08-16,CA,Consumer,Paid Social,35-44
CUST009905,2024-05-20,US,Consumer,Paid Social,18-24
CUST009906,2024-10-16,BR,Consumer,Referral,25-34
CUST009907,2025-03-26,CR,Consumer,Paid Social,35-44
CUST009908,2024-06-08,GB,Consumer,Referral,35-44
CUST009909,2024-06-10,US,Premium Consumer,Organic Search,25-34
CUST009910,2025-12-12,CA,Consumer,Referral,35-44
CUST009911,2025-10-21,US,Consumer,Paid Social,45-54
CUST009912,2024-07-02,US,Small Business,Paid Social,25-34
CUST009913,2024-05-25,BR,Consumer,Organic Search,25-34
CUST009914,2025-08-31,US,Consumer,Affiliate,25-34
CUST009915,2025-08-25,US,Consumer,Paid Social,45-54
CUST009916,2024-11-19,US,Consumer,Organic Search,35-44
CUST009917,2025-12-04,BR,Premium Consumer,Paid Social,25-34
CUST009918,2024-06-09,US,Consumer,Partner,45-54
CUST009919,2024-10-17,CA,Consumer,Partner,35-44
CUST009920,2024-03-27,CA,Small Business,Paid Social,25-34
CUST009921,2025-05-14,US,Consumer,Paid Social,55+
CUST009922,2025-12-29,US,Consumer,Organic Search,35-44
CUST009923,2025-04-13,US,Consumer,Direct,25-34
CUST009924,2025-03-05,MX,Consumer,Referral,18-24
CUST009925,2024-05-30,US,Small Business,Paid Social,35-44
CUST009926,2025-06-08,US,Small Business,Organic Search,35-44
CUST009927,2025-12-31,BR,Consumer,Direct,18-24
CUST009928,2025-09-12,US,Small Business,Affiliate,18-24
CUST009929,2024-08-20,BR,Consumer,Referral,55+
CUST009930,2024-04-25,MX,Premium Consumer,Referral,45-54
CUST009931,2026-01-17,CA,Consumer,Referral,55+
CUST009932,2024-01-23,US,Premium Consumer,Direct,25-34
CUST009933,2026-01-19,US,Consumer,Referral,25-34
CUST009934,2024-02-12,BR,Consumer,Referral,25-34
CUST009935,2025-03-19,CR,Premium Consumer,Paid Social,25-34
CUST009936,2024-03-31,US,Consumer,Direct,25-34
CUST009937,2024-01-14,BR,Premium Consumer,Paid Social,35-44
CUST009938,2025-01-19,US,Consumer,Paid Social,55+
CUST009939,2025-07-25,MX,Consumer,Affiliate,25-34
CUST009940,2025-08-08,US,Consumer,Partner,18-24
CUST009941,2024-11-17,CA,Consumer,Partner,35-44
CUST009942,2024-01-15,BR,Consumer,Organic Search,35-44
CUST009943,2024-04-16,CA,Small Business,Direct,25-34
CUST009944,2024-04-02,US,Consumer,Paid Social,35-44
CUST009945,2024-09-23,MX,Consumer,Organic Search,18-24
CUST009946,2024-03-03,US,Consumer,Direct,35-44
CUST009947,2025-02-19,US,Small Business,Organic Search,18-24
CUST009948,2024-04-05,US,Premium Consumer,Affiliate,18-24
CUST009949,2025-10-03,CA,Premium Consumer,Paid Social,55+
CUST009950,2025-07-02,US,Consumer,Direct,18-24
CUST009951,2024-06-07,GB,Consumer,Paid Social,18-24
CUST009952,2024-07-25,MX,Consumer,Paid Social,18-24
CUST009953,2024-01-24,CR,Consumer,Organic Search,25-34
CUST009954,2025-03-13,MX,Consumer,Direct,25-34
CUST009955,2025-09-27,GB,Premium Consumer,Direct,25-34
CUST009956,2025-06-11,MX,Consumer,Direct,55+
CUST009957,2024-01-11,US,Consumer,Organic Search,18-24
CUST009958,2024-04-06,US,Premium Consumer,Organic Search,45-54
CUST009959,2024-09-27,CR,Premium Consumer,Partner,18-24
CUST009960,2025-04-28,US,Small Business,Organic Search,25-34
CUST009961,2024-09-24,CA,Premium Consumer,Referral,18-24
CUST009962,2024-08-04,BR,Premium Consumer,Paid Social,25-34
CUST009963,2025-09-18,US,Consumer,Paid Social,25-34
CUST009964,2025-10-03,CR,Consumer,Organic Search,45-54
CUST009965,2024-11-25,US,Small Business,Referral,55+
CUST009966,2024-12-01,CA,Premium Consumer,Paid Social,55+
CUST009967,2025-03-22,GB,Consumer,Organic Search,35-44
CUST009968,2024-10-19,CA,Consumer,Direct,45-54
CUST009969,2025-06-19,MX,Small Business,Affiliate,25-34
CUST009970,2024-05-12,CA,Consumer,Paid Social,55+
CUST009971,2024-03-04,US,Consumer,Organic Search,55+
CUST009972,2024-01-29,GB,Small Business,Direct,35-44
CUST009973,2024-02-13,CR,Consumer,Organic Search,45-54
CUST009974,2025-10-08,MX,Consumer,Organic Search,45-54
CUST009975,2026-01-10,US,Consumer,Referral,25-34
CUST009976,2024-11-07,US,Consumer,Direct,55+
CUST009977,2024-04-04,MX,Consumer,Organic Search,18-24
CUST009978,2024-08-20,MX,Premium Consumer,Paid Social,45-54
CUST009979,2025-05-26,MX,Consumer,Direct,45-54
CUST009980,2026-03-07,US,Small Business,Referral,18-24
CUST009981,2025-10-26,CR,Small Business,Referral,25-34
CUST009982,2025-02-07,CA,Consumer,Direct,25-34
CUST009983,2025-11-02,MX,Premium Consumer,Referral,25-34
CUST009984,2024-10-28,US,Consumer,Paid Social,45-54
CUST009985,2024-03-17,GB,Consumer,Paid Social,45-54
CUST009986,2024-06-20,US,Consumer,Paid Social,25-34
CUST009987,2025-05-11,MX,Consumer,Organic Search,35-44
CUST009988,2025-04-28,CA,Small Business,Direct,55+
CUST009989,2025-02-27,US,Consumer,Affiliate,45-54
CUST009990,2024-02-06,GB,Consumer,Partner,18-24
CUST009991,2025-12-26,BR,Consumer,Partner,25-34
CUST009992,2025-05-13,GB,Consumer,Paid Social,45-54
CUST009993,2024-09-28,CR,Consumer,Direct,18-24
CUST009994,2025-01-25,US,Consumer,Referral,55+
CUST009995,2025-12-06,US,Consumer,Direct,35-44
CUST009996,2025-11-10,US,Consumer,Paid Social,18-24
CUST009997,2026-02-08,MX,Consumer,Referral,45-54
CUST009998,2024-08-08,GB,Consumer,Organic Search,45-54
CUST009999,2024-01-20,GB,Consumer,Paid Social,25-34
CUST010000,2024-06-14,US,Consumer,Organic Search,55+
CUST010001,2024-05-29,GB,Premium Consumer,Paid Social,45-54
CUST010002,2024-01-11,GB,Consumer,Organic Search,18-24
CUST010003,2024-12-19,MX,Consumer,Organic Search,18-24
CUST010004,2026-03-09,CR,Consumer,Partner,55+
CUST010005,2024-06-17,US,Consumer,Referral,25-34
CUST010006,2025-08-06,GB,Consumer,Organic Search,45-54
CUST010007,2025-11-27,CR,Consumer,Direct,18-24
CUST010008,2024-11-27,MX,Consumer,Affiliate,35-44
CUST010009,2024-10-18,CR,Consumer,Organic Search,25-34
CUST010010,2025-01-29,US,Consumer,Organic Search,35-44
CUST010011,2025-02-10,US,Consumer,Referral,55+
CUST010012,2024-02-26,CR,Premium Consumer,Affiliate,35-44
CUST010013,2024-04-01,MX,Premium Consumer,Direct,55+
CUST010014,2024-09-07,US,Consumer,Paid Social,45-54
CUST010015,2025-12-23,GB,Premium Consumer,Organic Search,25-34
CUST010016,2024-10-06,US,Consumer,Referral,35-44
CUST010017,2024-05-27,GB,Consumer,Paid Social,35-44
CUST010018,2024-05-06,MX,Consumer,Paid Social,45-54
CUST010019,2025-05-02,US,Consumer,Partner,35-44
CUST010020,2025-10-18,CR,Consumer,Direct,25-34
CUST010021,2025-03-31,MX,Consumer,Referral,35-44
CUST010022,2025-01-17,MX,Consumer,Direct,45-54
CUST010023,2024-07-16,US,Consumer,Direct,25-34
CUST010024,2025-08-23,MX,Consumer,Partner,25-34
CUST010025,2026-01-22,US,Premium Consumer,Organic Search,25-34
CUST010026,2024-06-11,US,Consumer,Organic Search,25-34
CUST010027,2025-04-16,CR,Consumer,Paid Social,18-24
CUST010028,2024-07-08,GB,Consumer,Referral,35-44
CUST010029,2024-07-28,GB,Consumer,Organic Search,55+
CUST010030,2025-09-11,CR,Consumer,Partner,35-44
CUST010031,2026-01-20,CR,Consumer,Referral,25-34
CUST010032,2026-01-08,US,Consumer,Direct,25-34
CUST010033,2026-01-14,BR,Consumer,Organic Search,45-54
CUST010034,2024-10-23,US,Consumer,Organic Search,55+
CUST010035,2025-06-08,US,Premium Consumer,Paid Social,55+
CUST010036,2025-06-15,US,Consumer,Referral,35-44
CUST010037,2024-12-01,GB,Premium Consumer,Referral,25-34
CUST010038,2025-09-13,BR,Consumer,Affiliate,18-24
CUST010039,2025-06-25,MX,Consumer,Organic Search,18-24
CUST010040,2025-11-01,US,Consumer,Direct,25-34
CUST010041,2025-09-08,US,Consumer,Direct,25-34
CUST010042,2024-11-03,US,Consumer,Direct,45-54
CUST010043,2026-02-26,US,Small Business,Organic Search,35-44
CUST010044,2025-09-05,CR,Consumer,Affiliate,35-44
CUST010045,2025-09-29,US,Premium Consumer,Organic Search,25-34
CUST010046,2024-08-31,GB,Consumer,Referral,18-24
CUST010047,2026-01-01,US,Consumer,Paid Social,45-54
CUST010048,2025-06-22,US,Consumer,Direct,35-44
CUST010049,2025-06-11,US,Consumer,Partner,35-44
CUST010050,2025-10-27,US,Consumer,Paid Social,45-54
CUST010051,2026-01-24,MX,Consumer,Partner,45-54
CUST010052,2026-03-15,US,Consumer,Direct,35-44
CUST010053,2026-01-23,US,Premium Consumer,Affiliate,35-44
CUST010054,2025-08-17,MX,Small Business,Direct,35-44
CUST010055,2025-11-14,MX,Consumer,Organic Search,18-24
CUST010056,2025-12-16,US,Consumer,Organic Search,35-44
CUST010057,2025-02-24,US,Premium Consumer,Organic Search,25-34
CUST010058,2025-05-31,US,Consumer,Direct,25-34
CUST010059,2025-06-18,CA,Premium Consumer,Paid Social,45-54
CUST010060,2025-09-16,US,Consumer,Partner,18-24
CUST010061,2024-12-12,US,Premium Consumer,Paid Social,55+
CUST010062,2026-03-06,CA,Premium Consumer,Direct,35-44
CUST010063,2024-11-14,US,Small Business,Paid Social,35-44
CUST010064,2025-01-25,BR,Premium Consumer,Organic Search,35-44
CUST010065,2024-07-16,US,Consumer,Organic Search,45-54
CUST010066,2025-10-31,US,Premium Consumer,Organic Search,55+
CUST010067,2024-03-05,MX,Consumer,Paid Social,45-54
CUST010068,2025-03-20,CA,Consumer,Referral,35-44
CUST010069,2025-04-22,BR,Small Business,Paid Social,45-54
CUST010070,2025-07-25,CR,Premium Consumer,Organic Search,45-54
CUST010071,2026-03-20,US,Consumer,Paid Social,35-44
CUST010072,2025-05-05,US,Consumer,Organic Search,18-24
CUST010073,2024-01-15,US,Premium Consumer,Direct,18-24
CUST010074,2024-11-19,CA,Small Business,Organic Search,35-44
CUST010075,2024-01-22,US,Small Business,Referral,25-34
CUST010076,2024-12-21,US,Premium Consumer,Paid Social,55+
CUST010077,2026-02-26,MX,Consumer,Direct,25-34
CUST010078,2024-12-03,BR,Consumer,Paid Social,25-34
CUST010079,2024-06-17,US,Consumer,Paid Social,55+
CUST010080,2025-12-17,GB,Consumer,Organic Search,18-24
CUST010081,2025-06-22,US,Consumer,Organic Search,25-34
CUST010082,2025-03-23,MX,Consumer,Referral,25-34
CUST010083,2024-02-18,BR,Premium Consumer,Referral,18-24
CUST010084,2025-07-20,GB,Consumer,Organic Search,55+
CUST010085,2024-01-21,US,Consumer,Affiliate,35-44
CUST010086,2024-06-15,US,Consumer,Organic Search,25-34
CUST010087,2025-08-21,US,Consumer,Paid Social,55+
CUST010088,2024-03-06,CR,Consumer,Direct,35-44
CUST010089,2024-04-24,US,Consumer,Direct,25-34
CUST010090,2024-12-17,CA,Consumer,Direct,35-44
CUST010091,2024-07-13,MX,Consumer,Referral,45-54
CUST010092,2025-12-10,US,Premium Consumer,Partner,25-34
CUST010093,2025-07-05,BR,Consumer,Partner,25-34
CUST010094,2024-05-05,US,Consumer,Organic Search,45-54
CUST010095,2025-07-21,US,Small Business,Referral,35-44
CUST010096,2025-06-11,BR,Premium Consumer,Referral,25-34
CUST010097,2024-02-20,CA,Consumer,Organic Search,25-34
CUST010098,2024-08-24,US,Premium Consumer,Partner,45-54
CUST010099,2024-01-24,US,Consumer,Paid Social,35-44
CUST010100,2026-02-03,US,Consumer,Organic Search,45-54
CUST010101,2025-11-30,CR,Consumer,Organic Search,18-24
CUST010102,2025-09-09,BR,Consumer,Partner,25-34
CUST010103,2024-10-30,US,Consumer,Direct,25-34
CUST010104,2024-05-09,US,Small Business,Organic Search,18-24
CUST010105,2025-04-03,BR,Small Business,Direct,55+
CUST010106,2026-03-10,BR,Premium Consumer,Partner,18-24
CUST010107,2024-08-13,CR,Consumer,Affiliate,18-24
CUST010108,2026-01-03,US,Consumer,Affiliate,55+
CUST010109,2025-02-17,MX,Premium Consumer,Organic Search,35-44
CUST010110,2025-12-15,CR,Consumer,Paid Social,35-44
CUST010111,2025-09-23,US,Small Business,Paid Social,45-54
CUST010112,2026-03-04,MX,Consumer,Paid Social,18-24
CUST010113,2025-11-21,US,Small Business,Organic Search,45-54
CUST010114,2025-04-21,GB,Small Business,Paid Social,35-44
CUST010115,2025-08-24,CA,Consumer,Organic Search,45-54
CUST010116,2025-04-15,BR,Consumer,Organic Search,45-54
CUST010117,2025-07-03,CA,Consumer,Paid Social,45-54
CUST010118,2025-09-07,GB,Small Business,Direct,45-54
CUST010119,2026-01-11,CR,Premium Consumer,Organic Search,25-34
CUST010120,2025-10-06,CA,Small Business,Organic Search,35-44
CUST010121,2024-10-02,GB,Consumer,Referral,25-34
CUST010122,2024-01-20,MX,Consumer,Partner,25-34
CUST010123,2025-06-13,US,Consumer,Organic Search,35-44
CUST010124,2025-03-24,CA,Consumer,Organic Search,25-34
CUST010125,2025-09-05,US,Consumer,Paid Social,55+
CUST010126,2025-12-27,US,Small Business,Referral,25-34
CUST010127,2026-02-08,CR,Consumer,Referral,35-44
CUST010128,2024-09-17,CR,Consumer,Paid Social,25-34
CUST010129,2026-02-05,US,Consumer,Direct,45-54
CUST010130,2025-10-12,US,Consumer,Affiliate,25-34
CUST010131,2025-01-23,BR,Consumer,Paid Social,25-34
CUST010132,2024-09-07,CA,Consumer,Paid Social,35-44
CUST010133,2026-01-21,US,Consumer,Paid Social,18-24
CUST010134,2025-07-19,CR,Premium Consumer,Direct,35-44
CUST010135,2025-05-16,US,Small Business,Organic Search,18-24
CUST010136,2026-01-26,US,Premium Consumer,Paid Social,45-54
CUST010137,2025-01-15,US,Premium Consumer,Direct,18-24
CUST010138,2025-11-22,BR,Small Business,Affiliate,45-54
CUST010139,2024-02-20,US,Consumer,Paid Social,25-34
CUST010140,2025-05-10,MX,Consumer,Paid Social,55+
CUST010141,2025-06-02,US,Consumer,Paid Social,55+
CUST010142,2025-08-03,CR,Consumer,Referral,45-54
CUST010143,2024-01-27,US,Consumer,Referral,35-44
CUST010144,2025-07-07,US,Small Business,Referral,45-54
CUST010145,2025-12-21,BR,Consumer,Referral,35-44
CUST010146,2025-08-08,US,Consumer,Paid Social,35-44
CUST010147,2025-09-16,CR,Consumer,Paid Social,55+
CUST010148,2025-11-26,MX,Consumer,Organic Search,35-44
CUST010149,2024-11-01,US,Consumer,Referral,18-24
CUST010150,2025-09-05,US,Consumer,Paid Social,25-34
CUST010151,2026-01-06,GB,Consumer,Referral,25-34
CUST010152,2024-10-17,CR,Consumer,Paid Social,45-54
CUST010153,2024-06-18,CR,Consumer,Affiliate,25-34
CUST010154,2025-01-24,MX,Premium Consumer,Organic Search,35-44
CUST010155,2025-09-05,MX,Consumer,Referral,55+
CUST010156,2024-12-04,GB,Consumer,Affiliate,35-44
CUST010157,2025-09-10,BR,Consumer,Referral,35-44
CUST010158,2025-01-24,US,Consumer,Paid Social,25-34
CUST010159,2024-08-18,CR,Consumer,Referral,35-44
CUST010160,2025-08-07,CR,Premium Consumer,Paid Social,18-24
CUST010161,2024-06-01,US,Consumer,Organic Search,45-54
CUST010162,2025-07-17,GB,Consumer,Organic Search,35-44
CUST010163,2024-01-24,US,Consumer,Affiliate,25-34
CUST010164,2024-03-28,CA,Premium Consumer,Direct,35-44
CUST010165,2025-02-27,US,Premium Consumer,Referral,45-54
CUST010166,2025-02-06,BR,Consumer,Organic Search,25-34
CUST010167,2025-03-17,CA,Consumer,Direct,45-54
CUST010168,2025-12-24,MX,Small Business,Paid Social,25-34
CUST010169,2024-07-22,GB,Consumer,Organic Search,18-24
CUST010170,2026-01-08,CR,Consumer,Referral,35-44
CUST010171,2024-06-09,BR,Premium Consumer,Organic Search,45-54
CUST010172,2026-02-10,CA,Consumer,Organic Search,18-24
CUST010173,2025-03-21,GB,Consumer,Affiliate,25-34
CUST010174,2025-05-27,CR,Premium Consumer,Paid Social,45-54
CUST010175,2024-03-07,GB,Consumer,Direct,35-44
CUST010176,2026-03-20,US,Consumer,Direct,25-34
CUST010177,2025-01-02,GB,Premium Consumer,Referral,25-34
CUST010178,2024-04-15,MX,Consumer,Partner,18-24
CUST010179,2024-07-04,US,Consumer,Organic Search,35-44
CUST010180,2025-01-04,US,Consumer,Paid Social,35-44
CUST010181,2024-06-13,US,Consumer,Paid Social,35-44
CUST010182,2024-02-23,US,Consumer,Organic Search,45-54
CUST010183,2025-11-29,BR,Premium Consumer,Organic Search,35-44
CUST010184,2026-02-16,US,Consumer,Organic Search,35-44
CUST010185,2024-05-28,US,Consumer,Affiliate,35-44
CUST010186,2024-03-23,US,Premium Consumer,Paid Social,25-34
