subscription_id,customer_id,plan_id,start_date,end_date,subscription_status,auto_renew,discount_pct
SUB0009690,CUST008616,P01,2026-03-16,,Active,1,0.0
SUB0009691,CUST008617,P01,2025-07-24,,Active,1,15.0
SUB0009692,CUST008618,P03,2025-03-27,,Active,1,10.0
SUB0009693,CUST008619,P01,2026-02-22,,Active,0,0.0
SUB0009694,CUST008620,P02,2024-07-28,,Active,1,20.0
SUB0009695,CUST008621,P02,2024-10-30,2025-09-27,Cancelled,1,0.0
SUB0009696,CUST008622,P02,2025-09-15,2026-05-23,Cancelled,1,0.0
SUB0009698,CUST008623,P04,2024-03-20,,Active,1,0.0
SUB0009699,CUST008624,P03,2025-10-08,,Active,1,0.0
SUB0009701,CUST008625,P01,2025-02-15,,Active,1,5.0
SUB0009702,CUST008626,P01,2025-09-17,,Active,1,0.0
SUB0009703,CUST008627,P01,2026-03-09,,Active,1,0.0
SUB0009705,CUST008628,P02,2024-04-11,2026-05-09,Cancelled,1,5.0
SUB0009706,CUST008629,P02,2025-04-30,2025-06-13,Cancelled,1,15.0
SUB0009707,CUST008629,P01,2025-09-02,,Active,1,0.0
SUB0009708,CUST008630,P02,2024-06-23,,Active,1,15.0
SUB0009709,CUST008631,P03,2025-06-08,,Active,0,0.0
SUB0009710,CUST008632,P04,2025-06-07,,Active,1,0.0
SUB0009711,CUST008633,P01,2024-07-18,,Active,1,0.0
SUB0009712,CUST008634,P03,2024-10-25,,Active,1,5.0
SUB0009713,CUST008635,P01,2026-01-08,,Active,0,15.0
SUB0009714,CUST008636,P02,2025-08-15,,Active,1,5.0
SUB0009715,CUST008637,P01,2025-04-23,,Active,1,20.0
SUB0009716,CUST008637,P01,2026-05-08,,Active,1,0.0
SUB0009717,CUST008638,P01,2024-05-12,2026-04-10,Cancelled,1,0.0
SUB0009718,CUST008639,P02,2024-07-22,,Active,1,20.0
SUB0009719,CUST008640,P01,2025-05-04,2025-10-23,Cancelled,1,0.0
SUB0009720,CUST008640,P03,2026-04-15,,Active,1,5.0
SUB0009721,CUST008641,P01,2025-04-13,,Active,0,0.0
SUB0009722,CUST008642,P01,2025-04-28,2026-02-26,Cancelled,1,0.0
SUB0009723,CUST008643,P01,2024-02-01,2025-12-23,Cancelled,1,15.0
SUB0009724,CUST008644,P03,2025-01-26,,Active,1,0.0
SUB0009725,CUST008645,P02,2025-10-20,,Active,1,10.0
SUB0009726,CUST008646,P03,2025-05-14,,Active,1,5.0
SUB0009727,CUST008647,P01,2025-04-17,,Active,1,0.0
SUB0009728,CUST008648,P03,2025-08-09,2025-11-22,Cancelled,0,0.0
SUB0009729,CUST008649,P01,2026-01-23,,Active,1,5.0
SUB0009730,CUST008650,P01,2025-03-27,,Active,1,0.0
SUB0009731,CUST008651,P02,2024-01-30,,Active,1,0.0
SUB0009732,CUST008652,P01,2025-10-07,,Active,1,0.0
SUB0009733,CUST008653,P01,2026-01-03,,Active,1,0.0
SUB0009734,CUST008654,P01,2026-01-06,,Active,1,5.0
SUB0009736,CUST008655,P01,2025-10-24,,Active,1,0.0
SUB0009737,CUST008656,P02,2024-10-16,,Active,1,0.0
SUB0009738,CUST008657,P02,2026-01-30,,Active,1,0.0
SUB0009739,CUST008657,P01,2026-06-23,,Active,0,15.0
SUB0009740,CUST008658,P03,2024-08-26,,Active,1,0.0
SUB0009741,CUST008659,P02,2026-03-13,,Active,0,0.0
SUB0009742,CUST008660,P01,2024-09-22,,Active,1,0.0
SUB0009743,CUST008661,P01,2025-02-22,,Active,1,20.0
SUB0009744,CUST008662,P03,2024-11-08,2026-04-16,Cancelled,1,5.0
SUB0009745,CUST008663,P01,2024-05-31,2025-12-14,Cancelled,1,0.0
SUB0009746,CUST008664,P01,2025-05-20,2025-12-10,Cancelled,0,0.0
SUB0009747,CUST008665,P03,2025-10-14,,Active,1,0.0
SUB0009748,CUST008666,P02,2025-11-12,,Active,0,15.0
SUB0009749,CUST008667,P03,2025-09-15,,Active,0,20.0
SUB0009750,CUST008668,P02,2024-06-26,,Active,1,0.0
SUB0009751,CUST008669,P01,2024-06-03,,Active,0,0.0
SUB0009752,CUST008670,P04,2025-10-09,,Active,0,0.0
SUB0009753,CUST008671,P03,2025-03-11,,Active,1,0.0
SUB0009754,CUST008672,P01,2025-02-21,2025-03-20,Cancelled,1,0.0
SUB0009755,CUST008673,P01,2025-05-03,,Active,1,10.0
SUB0009756,CUST008674,P01,2025-05-14,,Active,1,0.0
SUB0009757,CUST008675,P03,2025-12-11,,Active,1,0.0
SUB0009758,CUST008676,P03,2026-03-18,,Active,1,0.0
SUB0009759,CUST008677,P01,2025-08-15,,Active,1,0.0
SUB0009760,CUST008678,P01,2025-07-10,,Active,1,0.0
SUB0009761,CUST008679,P01,2025-02-17,2025-07-13,Cancelled,0,5.0
SUB0009762,CUST008680,P03,2025-04-29,,Active,1,0.0
SUB0009763,CUST008681,P01,2024-07-03,2025-12-12,Cancelled,1,10.0
SUB0009764,CUST008682,P02,2026-02-08,,Active,1,0.0
SUB0009765,CUST008683,P01,2024-11-08,,Active,1,0.0
SUB0009766,CUST008684,P03,2025-01-01,,Active,0,10.0
SUB0009767,CUST008685,P01,2024-01-18,2024-11-27,Cancelled,1,0.0
SUB0009768,CUST008686,P01,2024-07-17,2024-10-13,Cancelled,1,5.0
SUB0009769,CUST008687,P01,2025-05-18,,Active,1,0.0
SUB0009770,CUST008688,P01,2025-08-05,,Active,1,0.0
SUB0009771,CUST008689,P02,2025-05-13,2026-05-20,Cancelled,0,0.0
SUB0009772,CUST008690,P01,2024-09-26,,Active,1,0.0
SUB0009773,CUST008691,P01,2024-02-16,2024-04-24,Cancelled,1,5.0
SUB0009774,CUST008692,P03,2025-11-10,,Active,0,0.0
SUB0009775,CUST008693,P02,2024-01-21,2025-11-18,Cancelled,1,0.0
SUB0009776,CUST008694,P01,2024-07-13,,Active,1,15.0
SUB0009777,CUST008695,P02,2025-07-18,,Active,0,0.0
SUB0009778,CUST008696,P02,2025-08-10,,Active,1,0.0
SUB0009779,CUST008697,P02,2025-07-07,,Active,1,5.0
SUB0009780,CUST008698,P02,2024-03-22,2024-09-27,Cancelled,1,5.0
SUB0009781,CUST008699,P02,2024-09-12,2025-01-17,Cancelled,1,10.0
SUB0009782,CUST008699,P01,2025-03-13,,Active,1,0.0
SUB0009783,CUST008700,P01,2025-03-20,,Active,1,0.0
SUB0009784,CUST008701,P01,2026-03-03,,Active,0,0.0
SUB0009785,CUST008702,P01,2025-08-30,,Active,1,0.0
SUB0009786,CUST008703,P01,2025-01-08,,Active,1,0.0
SUB0009787,CUST008703,P02,2025-08-21,2026-06-10,Cancelled,0,0.0
SUB0009788,CUST008704,P03,2025-01-24,2025-07-13,Cancelled,0,0.0
SUB0009789,CUST008705,P01,2025-10-08,,Active,1,5.0
SUB0009790,CUST008706,P01,2024-06-26,,Active,1,0.0
SUB0009791,CUST008707,P01,2024-07-11,2026-06-26,Cancelled,1,0.0
SUB0009792,CUST008708,P01,2025-05-26,,Active,1,0.0
SUB0009793,CUST008709,P02,2025-11-24,,Active,1,0.0
SUB0009794,CUST008710,P02,2026-02-25,,Active,1,5.0
SUB0009795,CUST008711,P01,2026-02-03,,Active,1,0.0
SUB0009796,CUST008712,P03,2024-09-24,2025-06-18,Cancelled,1,10.0
SUB0009797,CUST008713,P03,2025-08-05,,Active,1,0.0
SUB0009798,CUST008714,P03,2026-01-28,,Active,1,0.0
SUB0009799,CUST008715,P02,2024-02-09,,Active,1,0.0
SUB0009800,CUST008716,P02,2025-08-13,,Active,1,0.0
SUB0009801,CUST008717,P03,2024-09-16,,Active,0,0.0
SUB0009802,CUST008718,P01,2025-11-15,,Active,0,0.0
SUB0009803,CUST008719,P02,2024-09-12,,Active,1,0.0
SUB0009804,CUST008720,P01,2024-08-15,2024-11-15,Cancelled,1,0.0
SUB0009805,CUST008720,P03,2025-06-05,,Active,1,15.0
SUB0009806,CUST008721,P01,2026-03-14,,Active,1,0.0
SUB0009807,CUST008722,P02,2025-07-03,2025-11-26,Cancelled,0,0.0
SUB0009808,CUST008723,P03,2024-07-08,2026-05-13,Cancelled,1,0.0
SUB0009809,CUST008724,P02,2025-06-19,2025-12-27,Cancelled,1,5.0
SUB0009810,CUST008725,P03,2024-10-11,,Active,1,0.0
SUB0009811,CUST008726,P02,2025-01-24,,Active,1,0.0
SUB0009812,CUST008727,P01,2025-09-05,,Active,1,0.0
SUB0009813,CUST008728,P04,2025-06-02,,Active,1,0.0
SUB0009814,CUST008729,P02,2024-11-02,,Active,1,0.0
SUB0009815,CUST008730,P01,2024-03-01,2024-05-10,Cancelled,1,0.0
SUB0009816,CUST008731,P01,2024-12-04,2025-05-31,Cancelled,1,0.0
SUB0009817,CUST008732,P03,2024-08-12,,Active,1,5.0
SUB0009818,CUST008733,P02,2025-11-02,,Active,0,0.0
SUB0009819,CUST008734,P04,2025-04-21,2026-04-09,Cancelled,1,0.0
SUB0009820,CUST008735,P01,2024-06-25,,Active,0,5.0
SUB0009821,CUST008736,P01,2024-01-31,2024-07-19,Cancelled,1,0.0
SUB0009822,CUST008737,P01,2024-07-15,2025-05-13,Cancelled,1,0.0
SUB0009823,CUST008738,P03,2024-08-12,,Active,1,0.0
SUB0009824,CUST008739,P02,2024-05-12,2024-09-22,Cancelled,1,0.0
SUB0009825,CUST008740,P01,2025-11-24,,Active,1,10.0
SUB0009826,CUST008741,P03,2025-01-28,,Active,1,0.0
SUB0009827,CUST008742,P03,2025-03-14,,Active,1,0.0
SUB0009828,CUST008743,P01,2025-03-22,,Active,1,0.0
SUB0009829,CUST008744,P02,2025-01-26,,Active,1,5.0
SUB0009830,CUST008745,P01,2026-02-03,,Active,1,0.0
SUB0009831,CUST008746,P01,2026-01-10,,Active,1,5.0
SUB0009832,CUST008747,P04,2024-11-11,2026-06-18,Cancelled,1,0.0
SUB0009833,CUST008748,P01,2025-12-19,,Active,1,0.0
SUB0009834,CUST008749,P01,2025-08-05,,Active,1,0.0
SUB0009835,CUST008750,P04,2025-11-06,,Active,1,0.0
SUB0009836,CUST008751,P03,2026-04-08,,Active,1,0.0
SUB0009837,CUST008752,P03,2025-12-27,,Active,1,0.0
SUB0009838,CUST008753,P01,2025-09-25,,Active,0,0.0
SUB0009839,CUST008754,P04,2025-03-11,,Active,1,0.0
SUB0009840,CUST008754,P02,2026-05-09,,Active,1,0.0
SUB0009841,CUST008755,P01,2025-08-15,,Active,1,0.0
SUB0009842,CUST008756,P01,2025-12-24,,Active,1,0.0
SUB0009843,CUST008757,P02,2024-11-24,2025-10-28,Cancelled,1,0.0
SUB0009844,CUST008758,P02,2025-11-22,,Active,1,0.0
SUB0009846,CUST008759,P03,2024-06-16,,Active,1,15.0
SUB0009847,CUST008760,P02,2026-01-31,,Active,1,0.0
SUB0009848,CUST008761,P01,2024-06-28,2025-10-12,Cancelled,0,0.0
SUB0009849,CUST008762,P01,2025-05-22,,Active,1,0.0
SUB0009850,CUST008763,P01,2026-03-18,,Active,1,0.0
SUB0009851,CUST008764,P01,2025-03-05,,Active,1,5.0
SUB0009852,CUST008765,P01,2026-02-03,2026-06-16,Cancelled,1,20.0
SUB0009854,CUST008766,P02,2025-09-30,2026-06-30,Cancelled,1,0.0
SUB0009855,CUST008767,P03,2026-02-14,,Active,1,0.0
SUB0009856,CUST008768,P03,2024-07-18,2024-08-10,Cancelled,1,0.0
SUB0009857,CUST008769,P02,2024-06-02,,Active,1,5.0
SUB0009858,CUST008769,P03,2024-10-15,,Active,1,0.0
SUB0009859,CUST008770,P01,2025-07-19,,Active,1,5.0
SUB0009860,CUST008771,P01,2025-01-12,,Active,1,0.0
SUB0009861,CUST008772,P04,2026-02-26,,Active,1,0.0
SUB0009862,CUST008773,P01,2025-07-10,2026-05-23,Cancelled,1,0.0
SUB0009864,CUST008774,P01,2025-05-19,,Active,1,10.0
SUB0009865,CUST008775,P02,2025-01-20,,Active,1,0.0
SUB0009866,CUST008776,P01,2026-02-16,,Active,1,0.0
SUB0009867,CUST008777,P03,2025-11-14,,Active,1,5.0
SUB0009868,CUST008777,P02,2026-03-02,,Active,1,0.0
SUB0009869,CUST008778,P03,2025-06-02,,Active,1,0.0
SUB0009870,CUST008779,P01,2024-11-25,,Active,1,0.0
SUB0009871,CUST008780,P02,2025-01-05,,Active,1,0.0
SUB0009872,CUST008781,P01,2024-05-28,,Active,1,10.0
SUB0009873,CUST008782,P02,2024-12-13,,Active,0,0.0
SUB0009874,CUST008783,P01,2026-04-07,,Active,1,0.0
SUB0009875,CUST008784,P01,2024-12-09,2025-05-17,Cancelled,1,0.0
SUB0009876,CUST008784,P01,2025-05-24,,Active,1,0.0
SUB0009877,CUST008785,P01,2024-05-11,2025-09-13,Cancelled,1,15.0
SUB0009878,CUST008786,P01,2025-06-08,2026-02-25,Cancelled,1,0.0
SUB0009879,CUST008787,P01,2025-10-11,,Active,1,15.0
SUB0009880,CUST008787,P02,2026-04-04,,Active,1,0.0
SUB0009881,CUST008788,P01,2024-05-09,2025-11-14,Cancelled,1,0.0
SUB0009882,CUST008789,P02,2025-02-08,2025-11-14,Cancelled,1,0.0
SUB0009883,CUST008790,P01,2024-12-06,2025-07-15,Cancelled,1,5.0
SUB0009884,CUST008790,P01,2025-07-31,2026-04-21,Cancelled,1,5.0
SUB0009885,CUST008791,P03,2024-07-14,,Active,1,0.0
SUB0009886,CUST008792,P02,2024-08-23,,Active,1,20.0
SUB0009887,CUST008793,P01,2024-09-16,2025-02-12,Cancelled,1,20.0
SUB0009888,CUST008793,P02,2025-07-13,,Active,1,5.0
SUB0009889,CUST008794,P02,2025-07-15,2025-10-23,Cancelled,1,10.0
SUB0009890,CUST008795,P02,2024-04-15,,Active,1,10.0
SUB0009891,CUST008796,P04,2024-03-10,2025-12-26,Cancelled,1,0.0
SUB0009892,CUST008797,P01,2024-12-25,,Active,1,5.0
SUB0009893,CUST008798,P02,2024-06-12,,Active,1,0.0
SUB0009894,CUST008799,P04,2024-12-21,,Active,1,10.0
SUB0009895,CUST008799,P04,2026-01-26,,Active,0,0.0
SUB0009896,CUST008800,P01,2024-07-13,2025-07-29,Cancelled,1,0.0
SUB0009897,CUST008801,P02,2024-04-06,,Active,1,0.0
SUB0009898,CUST008802,P02,2025-12-19,2026-06-29,Cancelled,0,0.0
SUB0009900,CUST008803,P01,2025-01-13,,Active,1,20.0
SUB0009901,CUST008804,P02,2025-04-23,,Active,1,0.0
SUB0009902,CUST008805,P03,2025-10-13,,Active,1,5.0
SUB0009903,CUST008806,P01,2024-09-04,,Active,1,0.0
SUB0009904,CUST008807,P02,2025-03-31,,Active,1,0.0
SUB0009905,CUST008808,P02,2025-09-29,,Active,1,0.0
SUB0009906,CUST008809,P01,2026-02-05,,Active,1,5.0
SUB0009907,CUST008810,P02,2024-08-01,,Active,1,5.0
SUB0009908,CUST008811,P01,2024-02-19,2025-02-13,Cancelled,1,0.0
SUB0009909,CUST008812,P02,2025-03-04,2025-06-30,Cancelled,0,5.0
SUB0009910,CUST008813,P01,2025-06-07,,Active,1,10.0
SUB0009911,CUST008814,P02,2025-03-09,2025-06-17,Cancelled,1,0.0
SUB0009912,CUST008815,P01,2025-02-26,,Active,1,0.0
SUB0009913,CUST008816,P02,2025-03-27,2025-06-18,Cancelled,1,0.0
SUB0009914,CUST008817,P02,2024-07-17,2024-08-17,Cancelled,1,20.0
SUB0009915,CUST008818,P02,2024-06-25,2026-02-10,Cancelled,0,0.0
SUB0009916,CUST008819,P01,2025-03-17,,Active,1,15.0
SUB0009917,CUST008820,P01,2025-07-03,,Active,1,0.0
SUB0009918,CUST008821,P03,2025-03-26,,Active,1,0.0
SUB0009919,CUST008822,P02,2026-01-29,,Active,1,0.0
SUB0009920,CUST008823,P01,2024-01-29,,Active,1,10.0
SUB0009921,CUST008824,P01,2025-04-01,,Active,1,0.0
SUB0009922,CUST008825,P02,2026-02-12,,Active,1,0.0
SUB0009923,CUST008826,P01,2025-08-08,,Active,1,0.0
SUB0009924,CUST008827,P02,2024-09-21,,Active,1,10.0
SUB0009925,CUST008828,P02,2025-04-29,,Active,1,5.0
SUB0009926,CUST008829,P03,2025-08-20,,Active,1,0.0
SUB0009927,CUST008830,P03,2025-07-18,,Active,1,0.0
SUB0009928,CUST008831,P01,2024-11-01,,Active,1,5.0
SUB0009929,CUST008832,P03,2024-11-12,,Active,1,0.0
SUB0009930,CUST008833,P01,2024-09-26,2024-10-09,Cancelled,1,20.0
SUB0009931,CUST008834,P02,2025-03-26,,Active,0,5.0
SUB0009932,CUST008835,P01,2024-03-17,2024-04-09,Cancelled,0,15.0
SUB0009933,CUST008836,P03,2024-02-04,2025-08-22,Cancelled,1,0.0
SUB0009934,CUST008837,P01,2025-12-19,,Active,1,5.0
SUB0009936,CUST008838,P02,2025-06-29,2026-01-13,Cancelled,0,10.0
SUB0009937,CUST008839,P03,2025-04-29,,Active,1,10.0
SUB0009938,CUST008839,P01,2025-10-15,,Active,0,0.0
SUB0009939,CUST008840,P01,2025-11-03,,Active,1,0.0
SUB0009940,CUST008841,P03,2024-11-06,,Active,1,0.0
SUB0009941,CUST008842,P02,2024-05-27,,Active,1,10.0
SUB0009942,CUST008843,P01,2024-07-23,,Active,1,10.0
SUB0009943,CUST008844,P01,2024-12-23,,Active,1,0.0
SUB0009944,CUST008845,P02,2024-07-14,,Active,1,0.0
SUB0009945,CUST008846,P03,2024-08-21,2025-07-15,Cancelled,1,0.0
SUB0009946,CUST008846,P03,2025-02-23,,Active,1,0.0
SUB0009947,CUST008847,P02,2024-07-11,2025-02-18,Cancelled,1,0.0
SUB0009948,CUST008848,P02,2025-08-07,2026-04-19,Cancelled,0,0.0
SUB0009949,CUST008849,P03,2025-10-23,,Active,1,0.0
SUB0009950,CUST008850,P03,2025-05-25,,Active,1,15.0
SUB0009951,CUST008851,P02,2024-04-05,,Active,1,20.0
SUB0009952,CUST008852,P01,2025-04-05,2026-06-30,Cancelled,1,10.0
SUB0009953,CUST008853,P01,2026-03-02,,Active,1,20.0
SUB0009954,CUST008854,P01,2024-08-28,2025-05-26,Cancelled,1,0.0
SUB0009955,CUST008855,P02,2024-02-08,,Active,1,0.0
SUB0009956,CUST008856,P01,2025-08-09,,Active,1,10.0
SUB0009957,CUST008857,P01,2025-11-12,,Active,1,10.0
SUB0009958,CUST008858,P01,2025-07-23,,Active,1,0.0
SUB0009959,CUST008859,P01,2024-08-19,,Active,1,0.0
SUB0009960,CUST008860,P02,2025-03-22,,Active,1,0.0
SUB0009961,CUST008861,P01,2025-12-28,,Active,1,0.0
SUB0009962,CUST008862,P01,2025-05-10,,Active,0,0.0
SUB0009963,CUST008863,P01,2024-12-25,2025-11-25,Cancelled,1,10.0
SUB0009964,CUST008864,P01,2026-02-23,2026-04-14,Cancelled,1,0.0
SUB0009965,CUST008865,P01,2024-08-24,2025-06-09,Cancelled,1,20.0
SUB0009966,CUST008865,P02,2025-06-23,,Active,1,0.0
SUB0009967,CUST008866,P02,2024-01-27,,Active,1,0.0
SUB0009968,CUST008867,P01,2024-12-14,,Active,1,0.0
SUB0009969,CUST008868,P03,2024-07-06,,Active,1,0.0
SUB0009970,CUST008869,P01,2024-05-03,,Active,1,5.0
SUB0009971,CUST008869,P03,2025-05-03,2025-07-20,Cancelled,1,0.0
SUB0009972,CUST008870,P01,2024-10-18,2025-02-15,Cancelled,0,20.0
SUB0009973,CUST008871,P01,2025-02-12,2025-12-23,Cancelled,1,0.0
SUB0009974,CUST008872,P01,2026-04-07,,Active,1,0.0
SUB0009975,CUST008873,P02,2025-08-12,,Active,1,0.0
SUB0009976,CUST008874,P02,2025-12-02,,Active,1,0.0
SUB0009977,CUST008874,P01,2026-02-25,,Active,0,10.0
SUB0009978,CUST008875,P03,2024-12-27,,Active,1,0.0
SUB0009979,CUST008876,P03,2025-09-18,,Active,1,0.0
SUB0009981,CUST008877,P02,2024-06-26,,Active,1,0.0
SUB0009982,CUST008878,P02,2025-02-08,,Active,1,0.0
SUB0009983,CUST008879,P01,2024-12-21,2025-08-14,Cancelled,1,10.0
SUB0009984,CUST008880,P03,2025-05-18,,Active,1,5.0
SUB0009985,CUST008881,P01,2024-12-18,2026-03-27,Cancelled,0,0.0
SUB0009986,CUST008882,P02,2025-07-09,,Active,0,0.0
SUB0009987,CUST008883,P03,2024-08-31,,Active,1,10.0
SUB0009988,CUST008883,P01,2025-10-14,,Active,1,0.0
SUB0009989,CUST008884,P04,2024-10-19,,Active,1,10.0
SUB0009990,CUST008885,P03,2024-06-30,,Active,1,0.0
SUB0009991,CUST008886,P02,2025-11-11,,Active,1,5.0
SUB0009992,CUST008887,P01,2025-05-16,,Active,1,5.0
SUB0009993,CUST008888,P03,2025-09-24,,Active,1,5.0
SUB0009994,CUST008889,P03,2026-01-10,,Active,1,0.0
SUB0009995,CUST008890,P04,2025-05-02,,Active,1,0.0
SUB0009996,CUST008891,P01,2024-07-18,,Active,1,0.0
SUB0009997,CUST008892,P02,2024-04-12,2025-04-14,Cancelled,1,0.0
SUB0009998,CUST008893,P03,2024-07-19,2024-10-19,Cancelled,1,0.0
SUB0009999,CUST008894,P02,2024-10-12,2026-01-15,Cancelled,1,0.0
SUB0010000,CUST008895,P01,2025-04-07,,Active,1,15.0
SUB0010001,CUST008896,P02,2024-01-24,2024-06-23,Cancelled,1,5.0
SUB0010002,CUST008897,P01,2025-12-31,,Active,1,20.0
SUB0010003,CUST008898,P02,2025-11-24,,Active,1,0.0
SUB0010004,CUST008898,P01,2026-05-15,,Active,0,0.0
SUB0010005,CUST008899,P01,2025-04-09,,Active,1,0.0
SUB0010006,CUST008900,P03,2024-04-09,2024-05-19,Cancelled,1,0.0
SUB0010007,CUST008901,P01,2024-08-11,,Active,1,0.0
SUB0010008,CUST008902,P02,2024-02-10,,Active,1,0.0
SUB0010009,CUST008903,P01,2025-01-21,2026-01-10,Cancelled,1,0.0
SUB0010010,CUST008904,P03,2026-04-03,,Active,1,20.0
SUB0010011,CUST008905,P01,2024-04-11,,Active,1,0.0
SUB0010012,CUST008906,P01,2025-12-17,,Active,1,0.0
SUB0010013,CUST008907,P01,2025-06-13,,Active,0,10.0
SUB0010014,CUST008907,P01,2026-02-24,,Active,1,0.0
SUB0010015,CUST008908,P01,2024-04-23,2026-05-20,Cancelled,1,10.0
SUB0010016,CUST008909,P02,2025-01-11,,Active,0,10.0
SUB0010017,CUST008910,P01,2025-03-31,,Active,1,0.0
SUB0010018,CUST008911,P01,2025-12-02,2026-02-15,Cancelled,1,0.0
SUB0010019,CUST008912,P03,2024-03-02,,Active,0,0.0
SUB0010020,CUST008913,P01,2025-11-04,,Active,1,5.0
SUB0010021,CUST008914,P02,2025-09-23,,Active,1,0.0
SUB0010022,CUST008915,P02,2025-05-30,,Active,1,0.0
SUB0010023,CUST008916,P01,2025-09-03,,Active,1,0.0
SUB0010024,CUST008917,P03,2026-03-24,,Active,0,0.0
SUB0010025,CUST008918,P02,2025-05-30,,Active,1,10.0
SUB0010026,CUST008919,P03,2025-04-28,,Active,1,0.0
SUB0010027,CUST008920,P03,2025-12-23,,Active,1,5.0
SUB0010029,CUST008921,P04,2024-12-17,,Active,1,0.0
SUB0010030,CUST008921,P02,2025-12-02,,Active,1,0.0
SUB0010031,CUST008922,P03,2025-12-16,,Active,1,0.0
SUB0010032,CUST008923,P01,2024-04-26,2026-06-19,Cancelled,1,0.0
SUB0010033,CUST008923,P01,2025-05-28,,Active,1,5.0
SUB0010034,CUST008924,P01,2024-10-24,,Active,1,0.0
SUB0010035,CUST008924,P02,2025-07-01,,Active,1,0.0
SUB0010036,CUST008925,P01,2025-12-20,,Active,1,10.0
SUB0010037,CUST008926,P01,2026-03-01,,Active,1,5.0
SUB0010038,CUST008927,P04,2024-07-13,,Active,1,0.0
SUB0010039,CUST008928,P03,2025-11-06,,Active,1,0.0
SUB0010040,CUST008929,P04,2024-10-16,,Active,1,5.0
SUB0010041,CUST008930,P03,2026-04-09,,Active,1,0.0
SUB0010042,CUST008931,P02,2024-02-22,,Active,1,0.0
SUB0010043,CUST008932,P01,2026-03-18,2026-04-16,Cancelled,1,5.0
SUB0010044,CUST008933,P01,2025-05-22,2025-10-21,Cancelled,1,0.0
SUB0010045,CUST008934,P01,2024-04-20,2024-07-09,Cancelled,1,10.0
SUB0010046,CUST008935,P01,2025-04-09,2026-05-14,Cancelled,1,0.0
SUB0010047,CUST008936,P02,2024-10-13,2025-01-26,Cancelled,1,0.0
SUB0010048,CUST008937,P01,2025-12-01,2026-02-22,Cancelled,1,0.0
SUB0010049,CUST008938,P03,2024-08-06,2025-11-20,Cancelled,1,20.0
SUB0010050,CUST008939,P02,2024-04-25,2024-08-29,Cancelled,0,0.0
SUB0010051,CUST008940,P02,2026-04-15,,Active,0,0.0
SUB0010052,CUST008941,P01,2024-05-05,,Active,1,20.0
SUB0010053,CUST008942,P01,2024-03-19,,Active,1,0.0
SUB0010054,CUST008942,P01,2025-03-18,,Active,1,0.0
SUB0010055,CUST008943,P02,2026-01-13,,Active,1,0.0
SUB0010056,CUST008944,P02,2025-05-19,,Active,1,10.0
SUB0010057,CUST008945,P01,2025-02-26,,Active,1,0.0
SUB0010058,CUST008946,P01,2024-06-25,,Active,1,10.0
SUB0010059,CUST008947,P01,2025-07-23,,Active,1,15.0
SUB0010060,CUST008948,P03,2024-05-01,,Active,0,5.0
SUB0010061,CUST008949,P01,2025-10-17,2026-06-25,Cancelled,0,0.0
SUB0010062,CUST008950,P01,2025-12-08,,Active,1,0.0
SUB0010063,CUST008951,P03,2024-09-02,,Active,1,15.0
SUB0010064,CUST008952,P03,2024-09-22,,Active,1,20.0
SUB0010065,CUST008953,P02,2025-09-13,,Active,1,5.0
SUB0010066,CUST008954,P04,2024-05-06,,Active,1,0.0
SUB0010067,CUST008955,P02,2025-08-21,,Active,1,20.0
SUB0010068,CUST008956,P01,2026-03-22,,Active,1,15.0
SUB0010069,CUST008957,P01,2025-11-20,2026-06-18,Cancelled,1,10.0
SUB0010070,CUST008958,P01,2024-08-10,2024-11-25,Cancelled,1,10.0
SUB0010071,CUST008959,P04,2024-07-13,,Active,1,15.0
SUB0010072,CUST008960,P03,2026-02-02,,Active,1,0.0
SUB0010073,CUST008961,P01,2025-03-06,,Active,1,20.0
SUB0010074,CUST008962,P03,2024-12-08,2026-04-14,Cancelled,0,0.0
SUB0010075,CUST008963,P01,2025-11-05,,Active,0,0.0
SUB0010076,CUST008964,P01,2024-11-29,,Active,1,0.0
SUB0010077,CUST008965,P02,2025-12-29,,Active,1,20.0
SUB0010078,CUST008966,P02,2024-06-29,,Active,1,0.0
SUB0010079,CUST008967,P01,2025-10-10,,Active,1,0.0
SUB0010080,CUST008968,P02,2024-12-29,2025-05-22,Cancelled,0,0.0
SUB0010081,CUST008969,P02,2026-03-27,,Active,1,0.0
SUB0010082,CUST008970,P01,2025-04-01,,Active,1,20.0
SUB0010083,CUST008971,P02,2025-12-20,,Active,1,0.0
SUB0010084,CUST008971,P01,2026-05-19,,Active,0,10.0
SUB0010085,CUST008972,P01,2024-09-25,,Active,0,10.0
SUB0010086,CUST008973,P04,2025-07-18,,Active,1,0.0
SUB0010087,CUST008974,P02,2024-07-10,,Active,1,10.0
SUB0010088,CUST008975,P02,2025-09-25,,Active,1,0.0
SUB0010089,CUST008976,P01,2025-04-04,2026-01-10,Cancelled,1,0.0
SUB0010090,CUST008977,P01,2024-03-09,2024-09-10,Cancelled,1,15.0
SUB0010091,CUST008978,P03,2025-04-30,,Active,1,0.0
SUB0010092,CUST008978,P01,2025-10-20,,Active,1,10.0
SUB0010093,CUST008979,P02,2025-02-14,,Active,1,0.0
SUB0010094,CUST008980,P01,2024-12-16,,Active,0,0.0
